"Player","Team","Position","Rk","Status","Opponent","FPts","FP/G","% Owned"
"Josh Sims","SOU","M","578","FA","AVL 0<br/>@SOU 2 F","0","0","-"
"Jerome Sinclair","WAT","F","579","FA","WAT 0<br/>@MUN 3 F","0","0","-"
"Moussa Sissoko","TOT","M","580","FA","TOT 1<br/>@CHE 2 F","0","0","-"
"Oliver Skipp","TOT","M","581","FA","TOT 1<br/>@CHE 2 F","0","0","-"
"Callum Slattery","SOU","M","582","FA","AVL 0<br/>@SOU 2 F","0","0","-"
"Islam Slimani","LEI","F","583","FA","MCI 1<br/>@LEI 0 F","0","0","-"
"Matthew Smith","ARS","D","584","FA","EVE 2<br/>@ARS 3 F","0","0","-"
"Goncalo Cardoso","WHU","D","585","FA","WHU 2<br/>@LIV 3 F","0","0","-"
"Son Heung-Min","TOT","M,F","586","Damo","TOT 1<br/>@CHE 2 F","0","0","-"
"Andreas Sondergaard","WOL","G","587","FA","NOR 0<br/>@WOL 3 F","0","0","-"
"Elias Sorensen","NEW","F","588","FA","NEW 0<br/>@CRY 1 F","0","0","-"
"Bayli Spencer-Adams","WAT","D","589","FA","WAT 0<br/>@MUN 3 F","0","0","-"
"Jack Spong","BHA","M","590","FA","BHA 1<br/>@SHU 1 F","0","0","-"
"Jason Steele","BHA","G","591","FA","BHA 1<br/>@SHU 1 F","0","0","-"
"Jed Steer","AVL","G","592","FA","AVL 0<br/>@SOU 2 F","0","0","-"
"Maarten Stekelenburg","EVE","G","593","FA","EVE 2<br/>@ARS 3 F","0","0","-"
"Dale Stephens","BHA","M","594","FA","BHA 1<br/>@SHU 1 F","0","0","-"
"Raheem Sterling","MCI","M,F","595","ColmL","MCI 1<br/>@LEI 0 F","0","0","-"
"Layton Stewart","LIV","F","596","FA","WHU 2<br/>@LIV 3 F","0","0","-"
"John Stones","MCI","D","597","FA","MCI 1<br/>@LEI 0 F","0","0","-"
"Isaac Success","WAT","F","598","FA","WAT 0<br/>@MUN 3 F","0","0","-"
"Sam Surridge","BOU","F","599","FA","BOU 0<br/>@BUR 3 F","0","0","-"
"Nikola Tavares","CRY","D","600","FA","NEW 0<br/>@CRY 1 F","0","0","-"
"Kyle Taylor","BOU","M","601","FA","BOU 0<br/>@BUR 3 F","0","0","-"
"Max Taylor","MUN","D","602","FA","WAT 0<br/>@MUN 3 F","0","0","-"
"Neil Taylor","AVL","D","603","FA","AVL 0<br/>@SOU 2 F","0","0","-"
"Terry Taylor","WOL","M","604","FA","NOR 0<br/>@WOL 3 F","0","0","-"
"Nathan Tella","SOU","M","605","FA","AVL 0<br/>@SOU 2 F","0","0","-"
"Bobby Thomas","BUR","D","606","FA","BOU 0<br/>@BUR 3 F","0","0","-"
"Jordan Thomas","NOR","D","607","FA","NOR 0<br/>@WOL 3 F","0","0","-"
"Luke Thomas","LEI","D","608","FA","MCI 1<br/>@LEI 0 F","0","0","-"
"Max Thompson","BUR","F","609","FA","BOU 0<br/>@BUR 3 F","0","0","-"
"Kieran Tierney","ARS","D","610","FA","EVE 2<br/>@ARS 3 F","0","0","-"
"James Tomkins","CRY","D","611","FA","NEW 0<br/>@CRY 1 F","0","0","-"
"Fikayo Tomori","CHE","D","612","FA","TOT 1<br/>@CHE 2 F","0","0","-"
"Andros Townsend","CRY","M,F","613","FA","NEW 0<br/>@CRY 1 F","0","0","-"
"Mark Travers","BOU","G","614","FA","BOU 0<br/>@BUR 3 F","0","0","-"
"Tom Trybull","NOR","M","615","FA","NOR 0<br/>@WOL 3 F","0","0","-"
"Axel Tuanzebe","MUN","D","616","FA","WAT 0<br/>@MUN 3 F","0","0","-"
"Yan Valery","SOU","D,M","617","FA","AVL 0<br/>@SOU 2 F","0","0","-"
"Indiana Vassilev","AVL","F","618","FA","AVL 0<br/>@SOU 2 F","0","0","-"
"Michael Verrips","SHU","G","619","FA","BHA 1<br/>@SHU 1 F","0","0","-"
"Jannik Vestergaard","SOU","D","620","FA","AVL 0<br/>@SOU 2 F","0","0","-"
"Jake Vokins","SOU","D","621","FA","AVL 0<br/>@SOU 2 F","0","0","-"
"Mario Vrancic","NOR","M","622","FA","NOR 0<br/>@WOL 3 F","0","0","-"
"Theo Walcott","EVE","M,F","623","FA","EVE 2<br/>@ARS 3 F","0","0","-"
"Kyle Walker-Peters","TOT/SOU","D","624","FA","AVL 0<br/>@SOU 2 F","0","0","-"
"Danny Ward","LEI","G","625","FA","MCI 1<br/>@LEI 0 F","0","0","-"
"Kelland Watts","NEW","M","626","FA","NEW 0<br/>@CRY 1 F","0","0","-"
"Callum Whelan","WAT","M","627","FA","WAT 0<br/>@MUN 3 F","0","0","-"
"Harvey White","TOT","M","628","FA","TOT 1<br/>@CHE 2 F","0","0","-"
"Alfie Whiteman","TOT","G","629","FA","TOT 1<br/>@CHE 2 F","0","0","-"
"Brandon Williams","MUN","D","630","FA","WAT 0<br/>@MUN 3 F","0","0","-"
"Neco Williams","LIV","D","631","FA","WHU 2<br/>@LIV 3 F","0","0","-"
"Joseph Willock","ARS","M","632","FA","EVE 2<br/>@ARS 3 F","0","0","-"
"Jack Wilshere","WHU","M","633","FA","WHU 2<br/>@LIV 3 F","0","0","-"
"Ben Winterbottom","LIV","G","634","FA","WHU 2<br/>@LIV 3 F","0","0","-"
"Henry Wise","WAT","M","635","FA","WAT 0<br/>@MUN 3 F","0","0","-"
"Chris Wood","BUR","F","636","FA","BOU 0<br/>@BUR 3 F","0","0","-"
"Sam Woods","CRY","D","637","FA","NEW 0<br/>@CRY 1 F","0","0","-"
"Romaric Yapi","BHA","D","638","FA","BHA 1<br/>@SHU 1 F","0","0","-"
"Andriy Yarmolenko","WHU","M,F","639","FA","WHU 2<br/>@LIV 3 F","0","0","-"
"DeAndre Yedlin","NEW","D","640","FA","NEW 0<br/>@CRY 1 F","0","0","-"
"Jack Young","NEW","M","641","FA","NEW 0<br/>@CRY 1 F","0","0","-"
"Christoph Zimmermann","NOR","D","642","FA","NOR 0<br/>@WOL 3 F","0","0","-"
"Oleksandr Zinchenko","MCI","D,M","643","FA","MCI 1<br/>@LEI 0 F","0","0","-"
"Richairo Zivkovic","SHU","F","644","FA","BHA 1<br/>@SHU 1 F","0","0","-"
"Kurt Zouma","CHE","D","645","FA","TOT 1<br/>@CHE 2 F","0","0","-"
"Heurelho Gomes","WAT","G","646","FA","WAT 0<br/>@MUN 3 F","0","0","-"
"Sepp van den Berg","LIV","D","647","FA","WHU 2<br/>@LIV 3 F","0","0","-"
"Marco Stiepermann","NOR","M","648","FA","NOR 0<br/>@WOL 3 F","-0.25","-0.25","-"
"Max Aarons","NOR","D","649","FA","NOR 0<br/>@WOL 3 F","-0.35","-0.35","-"
"Matt Ritchie","NEW","D,M","650","ColmL","NEW 0<br/>@CRY 1 F","-1.25","-1.25","-"
