"Player","Team","Position","Rk","Status","Opponent","FPts","FP/G","% Owned","+/-"
"Alpha Richard Dionkou","MCI","D","501","W (Tue)","LEI 1<br/>@MCI 3 F","0","0","0%","0%"
"Stephen Henderson","CRY","G","502","W (Tue)","CRY 0<br/>@NEW 1 F","0","0","0%","0%"
"Ben Johnson","WHU","M","503","W (Tue)","","0","0","0%","0%"
"Tariq Lamptey (prior)","CHE","D","504","W (Tue)","CHE 2<br/>@TOT 0 F","0","0","0%","+0.2%"
"Henri Lansbury","AVL","M","505","W (Tue)","SOU 3<br/>@AVL 1 F","0","0","0%","0%"
"Adam Lewis","LIV","M","506","FA","","0","0","0%","0%"
"Andy Lonergan","LIV","G","507","FA","","0","0","0%","-0.1%"
"Luis Longstaff","LIV","M","508","FA","","0","0","0%","+0.1%"
"Cuco Martina","EVE","D","509","W (Tue)","ARS 0<br/>@EVE 0 F","0","0","0%","0%"
"Bailey Peacock-Farrell","BUR","G","510","W (Tue)","BUR 1<br/>@BOU 0 F","0","0","0%","0%"
"Meritan Shabani","WOL","M","511","W (Tue)","WOL 2<br/>@NOR 1 F","0","0","0%","-0.2%"
"Richard Stearman","SHU","D","512","FA","SHU 1<br/>@BHA 0 F","0","0","0%","+0.1%"
"Michael Verrips","SHU","G","513","FA","SHU 1<br/>@BHA 0 F","0","0","0%","-0.1%"
"Tom Dele-Bashiru","WAT","M","514","W (Tue)","MUN 0<br/>@WAT 2 F","0","0","0%","0%"
"Elijah Dixon-Bonner","LIV","M","515","FA","","0","0","0%","+0.1%"
"Taylor Harwood-Bellis","MCI","D","516","W (Tue)","LEI 1<br/>@MCI 3 F","0","0","0%","0%"
"Adam Idah","NOR","F","517","W (Tue)","WOL 2<br/>@NOR 1 F","0","0","0%","0%"
"Herbie Kane","LIV","M","518","FA","","0","0","0%","+0.1%"
"Nya Kirby","CRY","M","519","W (Tue)","CRY 0<br/>@NEW 1 F","0","0","0%","0%"
"Kayne Ramsay","SOU","D","520","W (Tue)","SOU 3<br/>@AVL 1 F","0","0","0%","0%"
"Taylor Richards","BHA","M,F","521","W (Tue)","SHU 1<br/>@BHA 0 F","0","0","0%","0%"
"Layton Stewart","LIV","F","522","FA","","0","0","0%","+0.1%"
"Alfie Whiteman","TOT","G","523","W (Tue)","CHE 2<br/>@TOT 0 F","0","0","0%","0%"
"Sam Woods","CRY","D","524","W (Tue)","CRY 0<br/>@NEW 1 F","0","0","0%","0%"
"Faustino Anjorin","CHE","M","525","W (Tue)","CHE 2<br/>@TOT 0 F","0","0","0%","+0.1%"
"Daniel Bachmann","WAT","G","526","W (Tue)","MUN 0<br/>@WAT 2 F","0","0","0%","0%"
"Beni Baningime","EVE","M","527","W (Tue)","ARS 0<br/>@EVE 0 F","0","0","0%","0%"
"Matt Butcher","BOU","M","528","W (Tue)","BUR 1<br/>@BOU 0 F","0","0","0%","0%"
"Pedro Chirivella","LIV","M","529","FA","","0","0","0%","-0.1%"
"Alex Cochrane","BHA","D","530","W (Tue)","SHU 1<br/>@BHA 0 F","0","0","0%","0%"
"Conor Coventry","WHU","M","531","W (Tue)","","0","0","0%","0%"
"Jamie Cumming","CHE","G","532","W (Tue)","CHE 2<br/>@TOT 0 F","0","0","0%","-0.1%"
"Pontus Dahlberg","WAT","G","533","W (Tue)","MUN 0<br/>@WAT 2 F","0","0","0%","0%"
"Jordan Davies","BHA","M","534","W (Tue)","SHU 1<br/>@BHA 0 F","0","0","0%","+0.1%"
"William Dennis","BOU","G","535","W (Tue)","BUR 1<br/>@BOU 0 F","0","0","0%","0%"
"Anthony Gordon","EVE","M,F","536","W (Tue)","ARS 0<br/>@EVE 0 F","0","0","0%","0%"
"Philip Heise","NOR","D","537","W (Tue)","WOL 2<br/>@NOR 1 F","0","0","0%","0%"
"Nathan Holland","WHU","M","538","W (Tue)","","0","0","0%","0%"
"Tyreece John-Jules","ARS","F","539","W (Tue)","ARS 0<br/>@EVE 0 F","0","0","0%","0%"
"Lovre Kalinic","AVL","G","540","W (Tue)","SOU 3<br/>@AVL 1 F","0","0","0%","-0.1%"
"Harry Lewis","SOU","G","541","W (Tue)","SOU 3<br/>@AVL 1 F","0","0","0%","0%"
"Daniel NLundulu","SOU","F","542","W (Tue)","SOU 3<br/>@AVL 1 F","0","0","0%","0%"
"James Olayinka","ARS","M","543","W (Tue)","ARS 0<br/>@EVE 0 F","0","0","0%","+0.1%"
"Taylor Perry","WOL","M","544","W (Tue)","WOL 2<br/>@NOR 1 F","0","0","0%","-0.1%"
"Arnau Puigmal Martinez","MUN","M","545","W (Tue)","MUN 0<br/>@WAT 2 F","0","0","0%","-0.1%"
"Lewis Richardson","BUR","M","546","W (Tue)","BUR 1<br/>@BOU 0 F","0","0","0%","0%"
"Haydon Roberts","BHA","D","547","W (Tue)","SHU 1<br/>@BHA 0 F","0","0","0%","0%"
"Austin Samuels","WOL","F","548","W (Tue)","WOL 2<br/>@NOR 1 F","0","0","0%","0%"
"Jake Vokins","SOU","D","549","W (Tue)","SOU 3<br/>@AVL 1 F","0","0","0%","0%"
"Dennis Adeniran","EVE","M","550","W (Tue)","ARS 0<br/>@EVE 0 F","0","0","0%","0%"
"Benny Ashley-Seal","WOL","F","551","W (Tue)","WOL 2<br/>@NOR 1 F","0","0","0%","0%"
"Tudor Baluta","BHA","D","552","W (Tue)","SHU 1<br/>@BHA 0 F","0","0","0%","0%"
"Jack Bearne","LIV","M","553","FA","","0","0","0%","+0.1%"
"Oskar Buur","WOL","D","554","W (Tue)","WOL 2<br/>@NOR 1 F","0","0","0%","+0.1%"
"Brennan Camp","BOU","D","555","W (Tue)","BUR 1<br/>@BOU 0 F","0","0","0%","-99.9%"
"Chem Campbell","WOL","F","556","W (Tue)","WOL 2<br/>@NOR 1 F","0","0","0%","+0.1%"
"Isaac Christie-Davies","LIV","M","557","FA","","0","0","0%","+0.1%"
"Leighton Clarkson","LIV","M","558","FA","","0","0","0%","0%"
"Flavio Cristovao","WOL","D","559","W (Tue)","WOL 2<br/>@NOR 1 F","0","0","0%","-0.1%"
"Luke Cundle","WOL","M","560","W (Tue)","WOL 2<br/>@NOR 1 F","0","0","0%","0%"
"Sam Dalby","WAT","F","561","W (Tue)","MUN 0<br/>@WAT 2 F","0","0","0%","0%"
"James Daly","CRY","F","562","W (Tue)","CRY 0<br/>@NEW 1 F","0","0","0%","+0.1%"
"Mihai-Alexandru Dobre","BOU","M","563","W (Tue)","BUR 1<br/>@BOU 0 F","0","0","0%","0%"
"Tony Gallacher","LIV","D","564","FA","","0","0","0%","+0.1%"
"Marc Guehi","CHE","D","565","W (Tue)","CHE 2<br/>@TOT 0 F","0","0","0%","0%"
"Peter Gwargis","BHA","M","566","W (Tue)","SHU 1<br/>@BHA 0 F","0","0","0%","0%"
"Thomas Hill","LIV","F","567","FA","","0","0","0%","0%"
"Teddy Jenks","BHA","M","568","W (Tue)","SHU 1<br/>@BHA 0 F","0","0","0%","0%"
"Gavin Kilkenny","BOU","M","569","W (Tue)","BUR 1<br/>@BOU 0 F","0","0","0%","0%"
"Billy Koumetio","LIV","D","570","FA","","0","0","0%","0%"
"Yasser Larouci","LIV","D","571","FA","","0","0","0%","0%"
"Adam Legzdins","BUR","G","572","W (Tue)","BUR 1<br/>@BOU 0 F","0","0","0%","0%"
"Ryan Longman","BHA","M","573","W (Tue)","SHU 1<br/>@BHA 0 F","0","0","0%","0%"
"Zech Medley","ARS","D","574","W (Tue)","ARS 0<br/>@EVE 0 F","0","0","0%","0%"
"DMani Mellor","MUN","F","575","W (Tue)","MUN 0<br/>@WAT 2 F","0","0","0%","0%"
"Teden Mengi","MUN","D","576","W (Tue)","MUN 0<br/>@WAT 2 F","0","0","0%","0%"
"James Norris","LIV","D","577","FA","","0","0","0%","0%"
"Brandon Pierrick","CRY","M","578","W (Tue)","CRY 0<br/>@NEW 1 F","0","0","0%","0%"
"Bojan Radulovic Samoukovic","BHA","F","579","W (Tue)","SHU 1<br/>@BHA 0 F","0","0","0%","0%"
"Largie Ramazani","MUN","F","580","W (Tue)","MUN 0<br/>@WAT 2 F","0","0","0%","0%"
"Jacob Ramsey","AVL","M","581","W (Tue)","SOU 3<br/>@AVL 1 F","0","0","0%","0%"
"Lewis Richards","WOL","D","582","W (Tue)","WOL 2<br/>@NOR 1 F","0","0","0%","0%"
"Dion Sanderson","WOL","D","583","W (Tue)","WOL 2<br/>@NOR 1 F","0","0","0%","0%"
"Christian Saydee","BOU","M","584","W (Tue)","BUR 1<br/>@BOU 0 F","0","0","0%","0%"
"Jack Spong","BHA","M","585","W (Tue)","SHU 1<br/>@BHA 0 F","0","0","0%","0%"
"Japhet Tanganga","TOT","D","586","W (Tue)","CHE 2<br/>@TOT 0 F","0","0","0%","-0.1%"
"Nikola Tavares","CRY","D","587","W (Tue)","CRY 0<br/>@NEW 1 F","0","0","0%","0%"
"Terry Taylor","WOL","M","588","W (Tue)","WOL 2<br/>@NOR 1 F","0","0","0%","0%"
"Neco Williams","LIV","D","589","FA","","0","0","0%","0%"
"Romaric Yapi","BHA","D","590","W (Tue)","SHU 1<br/>@BHA 0 F","0","0","0%","0%"
"Joseph Anang","WHU","G","591","W (Tue)","","0","0","0%","0%"
"Brandon Austin","TOT","G","592","W (Tue)","CHE 2<br/>@TOT 0 F","0","0","0%","0%"
"DiShon Bernard","MUN","D","593","W (Tue)","MUN 0<br/>@WAT 2 F","0","0","0%","0%"
"Tolaji Bola","ARS","D","594","W (Tue)","ARS 0<br/>@EVE 0 F","0","0","0%","0%"
"Morgan Boyes","LIV","D","595","FA","","0","0","0%","-0.1%"
"Robbie Burton","ARS","M","596","W (Tue)","ARS 0<br/>@EVE 0 F","0","0","0%","0%"
"Thomas Clayton","LIV","D","597","FA","","0","0","0%","-0.1%"
"Andrew Crofts","BHA","M","598","W (Tue)","SHU 1<br/>@BHA 0 F","0","0","0%","0%"
"Archie Davies","BHA","D","599","W (Tue)","SHU 1<br/>@BHA 0 F","0","0","0%","0%"
"Anthony Driscoll-Glennon","BUR","D","600","W (Tue)","BUR 1<br/>@BOU 0 F","0","0","0%","0%"
"Akin Famewo","NOR","D","601","W (Tue)","WOL 2<br/>@NOR 1 F","0","0","0%","0%"
"Ethan Galbraith","MUN","M","602","W (Tue)","MUN 0<br/>@WAT 2 F","0","0","0%","0%"
"Mace Goodridge","BUR","M","603","W (Tue)","BUR 1<br/>@BOU 0 F","0","0","0%","0%"
"Corey Jordan","BOU","D","604","W (Tue)","BUR 1<br/>@BOU 0 F","0","0","0%","0%"
"Matej Kovar","MUN","G","605","W (Tue)","MUN 0<br/>@WAT 2 F","0","0","0%","0%"
"Ethan Laird","MUN","D","606","W (Tue)","MUN 0<br/>@WAT 2 F","0","0","0%","0%"
"Dylan Levitt","MUN","M","607","W (Tue)","MUN 0<br/>@WAT 2 F","0","0","0%","0%"
"Ian Maatsen","CHE","D","608","W (Tue)","CHE 2<br/>@TOT 0 F","0","0","0%","-0.1%"
"Archie Mair","NOR","G","609","W (Tue)","WOL 2<br/>@NOR 1 F","0","0","0%","0%"
"Tyrick Mitchell","CRY","D","610","W (Tue)","CRY 0<br/>@NEW 1 F","0","0","0%","0%"
"Warren OHora","BHA","D","611","W (Tue)","SHU 1<br/>@BHA 0 F","0","0","0%","0%"
"Owen Otasowie","WOL","M","612","W (Tue)","WOL 2<br/>@NOR 1 F","0","0","0%","0%"
"Max Taylor","MUN","D","613","W (Tue)","MUN 0<br/>@WAT 2 F","0","0","0%","0%"
"Ben Winterbottom","LIV","G","614","FA","","0","0","0%","0%"
"Billy Arce","BHA","M","615","W (Tue)","SHU 1<br/>@BHA 0 F","0","0","-","-"
"Joao Pedro","WAT","F","616","W (Tue)","MUN 0<br/>@WAT 2 F","0","0","-","-"
"Takumi Minamino","LIV","F","617","FA","","0","0","-","-"
"Allan Souza","LIV","M","618","FA","","0","0","-","-"
"Brad Smith","BOU","D","619","W (Tue)","BUR 1<br/>@BOU 0 F","0","0","-","-"
"Son Heung-Min","TOT","M,F","620","Eoghanoc","CHE 2<br/>@TOT 0 F","-2","-2","100%","-0.1%"
