"Player","Team","Position","Rk","Status","Opponent","FPts","FP/G","% Owned"
"Austin Samuels","WOL","F","576","FA","EVE 0<br/>@WOL 3 F","0","0","-"
"Adrian","LIV","G","577","FA","BUR 1<br/>@LIV 1 F","0","0","-"
"Max Sanders","BHA","M","578","FA","MCI 5<br/>@BHA 0 F","0","0","-"
"Matija Sarkic","AVL","G","579","FA","CRY 0<br/>@AVL 2 F","0","0","-"
"Christian Saydee","BOU","M","580","FA","LEI 1<br/>@BOU 4 F","0","0","-"
"Ezequiel Schelotto","BHA","D","581","FA","MCI 5<br/>@BHA 0 F","0","0","-"
"Jeffrey Schlupp","CRY","D,M","582","ColmL","CRY 0<br/>@AVL 2 F","0","0","-"
"Ryan Sessegnon","TOT","M,F","583","FA","ARS 1<br/>@TOT 2 F","0","0","-"
"Meritan Shabani","WOL","M","584","FA","EVE 0<br/>@WOL 3 F","0","0","-"
"Xherdan Shaqiri","LIV","M,F","585","FA","BUR 1<br/>@LIV 1 F","0","0","-"
"Billy Sharp","SHU","F","586","FA","CHE 0<br/>@SHU 3 F","0","0","-"
"Djibril Sidibe","EVE","D","587","FA","EVE 0<br/>@WOL 3 F","0","0","-"
"Ruben Vinagre","WOL","D,M","588","FA","EVE 0<br/>@WOL 3 F","0","0","-"
"Ellis Simms","EVE","F","589","FA","EVE 0<br/>@WOL 3 F","0","0","-"
"Jack Simpson","BOU","D","590","FA","LEI 1<br/>@BOU 4 F","0","0","-"
"Josh Sims","SOU","M","591","FA","SOU 2<br/>@MUN 2 F","0","0","-"
"Jerome Sinclair","WAT","F","592","FA","NEW 1<br/>@WAT 2 F","0","0","-"
"Callum Slattery","SOU","M","593","FA","SOU 2<br/>@MUN 2 F","0","0","-"
"Islam Slimani","LEI","F","594","FA","LEI 1<br/>@BOU 4 F","0","0","-"
"Adam Smith","BOU","D","595","FA","LEI 1<br/>@BOU 4 F","0","0","-"
"Matthew Smith","ARS","D","596","FA","ARS 1<br/>@TOT 2 F","0","0","-"
"Robert Snodgrass","WHU","M","597","FA","WHU 4<br/>@NOR 0 F","0","0","-"
"Goncalo Cardoso","WHU","D","598","FA","WHU 4<br/>@NOR 0 F","0","0","-"
"Andreas Sondergaard","WOL","G","599","FA","EVE 0<br/>@WOL 3 F","0","0","-"
"Elias Sorensen","NEW","F","600","FA","NEW 1<br/>@WAT 2 F","0","0","-"
"Bayli Spencer-Adams","WAT","D","601","FA","NEW 1<br/>@WAT 2 F","0","0","-"
"Jack Spong","BHA","M","602","FA","MCI 5<br/>@BHA 0 F","0","0","-"
"Jason Steele","BHA","G","603","FA","MCI 5<br/>@BHA 0 F","0","0","-"
"Jed Steer","AVL","G","604","FA","CRY 0<br/>@AVL 2 F","0","0","-"
"Maarten Stekelenburg","EVE","G","605","FA","EVE 0<br/>@WOL 3 F","0","0","-"
"Layton Stewart","LIV","F","606","FA","BUR 1<br/>@LIV 1 F","0","0","-"
"Isaac Success","WAT","F","607","FA","NEW 1<br/>@WAT 2 F","0","0","-"
"Andrew Surman","BOU","M","608","FA","LEI 1<br/>@BOU 4 F","0","0","-"
"Japhet Tanganga","TOT","D","609","FA","ARS 1<br/>@TOT 2 F","0","0","-"
"Andre Gomes","EVE","M","610","FA","EVE 0<br/>@WOL 3 F","0","0","-"
"Nikola Tavares","CRY","D","611","FA","CRY 0<br/>@AVL 2 F","0","0","-"
"Kyle Taylor","BOU","M","612","FA","LEI 1<br/>@BOU 4 F","0","0","-"
"Max Taylor","MUN","D","613","FA","SOU 2<br/>@MUN 2 F","0","0","-"
"Terry Taylor","WOL","M","614","FA","EVE 0<br/>@WOL 3 F","0","0","-"
"Nathan Tella","SOU","M","615","FA","SOU 2<br/>@MUN 2 F","0","0","-"
"Bobby Thomas","BUR","D","616","FA","BUR 1<br/>@LIV 1 F","0","0","-"
"Jordan Thomas","NOR","D","617","FA","WHU 4<br/>@NOR 0 F","0","0","-"
"Luke Thomas","LEI","D","618","FA","LEI 1<br/>@BOU 4 F","0","0","-"
"Max Thompson","BUR","F","619","FA","BUR 1<br/>@LIV 1 F","0","0","-"
"James Tomkins","CRY","D","620","FA","CRY 0<br/>@AVL 2 F","0","0","-"
"Fikayo Tomori","CHE","D","621","FA","CHE 0<br/>@SHU 3 F","0","0","-"
"Lucas Torreira","ARS","M","622","FA","ARS 1<br/>@TOT 2 F","0","0","-"
"Cenk Tosun","EVE/CRY","F","623","FA","EVE 0<br/>@WOL 3 F","0","0","-"
"Mark Travers","BOU","G","624","FA","LEI 1<br/>@BOU 4 F","0","0","-"
"Tom Trybull","NOR","M","625","FA","WHU 4<br/>@NOR 0 F","0","0","-"
"Axel Tuanzebe","MUN","D","626","FA","SOU 2<br/>@MUN 2 F","0","0","-"
"Yan Valery","SOU","D,M","627","FA","SOU 2<br/>@MUN 2 F","0","0","-"
"Indiana Vassilev","AVL","F","628","FA","CRY 0<br/>@AVL 2 F","0","0","-"
"Michael Verrips","SHU","G","629","FA","CHE 0<br/>@SHU 3 F","0","0","-"
"Jan Vertonghen","TOT","D","630","FA","ARS 1<br/>@TOT 2 F","0","0","-"
"Jannik Vestergaard","SOU","D","631","FA","SOU 2<br/>@MUN 2 F","0","0","-"
"Jake Vokins","SOU","D","632","FA","SOU 2<br/>@MUN 2 F","0","0","-"
"Danny Ward","LEI","G","633","FA","LEI 1<br/>@BOU 4 F","0","0","-"
"Kelland Watts","NEW","M","634","FA","NEW 1<br/>@WAT 2 F","0","0","-"
"Callum Whelan","WAT","M","635","FA","NEW 1<br/>@WAT 2 F","0","0","-"
"Harvey White","TOT","M","636","FA","ARS 1<br/>@TOT 2 F","0","0","-"
"Alfie Whiteman","TOT","G","637","FA","ARS 1<br/>@TOT 2 F","0","0","-"
"Harry Wilson","BOU","M","638","FA","LEI 1<br/>@BOU 4 F","0","0","-"
"Ben Winterbottom","LIV","G","639","FA","BUR 1<br/>@LIV 1 F","0","0","-"
"Henry Wise","WAT","M","640","FA","NEW 1<br/>@WAT 2 F","0","0","-"
"Sam Woods","CRY","D","641","FA","CRY 0<br/>@AVL 2 F","0","0","-"
"Romaric Yapi","BHA","D","642","FA","MCI 5<br/>@BHA 0 F","0","0","-"
"DeAndre Yedlin","NEW","D","643","FA","NEW 1<br/>@WAT 2 F","0","0","-"
"Jack Young","NEW","M","644","FA","NEW 1<br/>@WAT 2 F","0","0","-"
"Christoph Zimmermann","NOR","D","645","FA","WHU 4<br/>@NOR 0 F","0","0","-"
"Richairo Zivkovic","SHU","F","646","FA","CHE 0<br/>@SHU 3 F","0","0","-"
"Heurelho Gomes","WAT","G","647","FA","NEW 1<br/>@WAT 2 F","0","0","-"
"Sepp van den Berg","LIV","D","648","FA","BUR 1<br/>@LIV 1 F","0","0","-"
"Erik Lamela","TOT","M","649","Eoghanoc","ARS 1<br/>@TOT 2 F","-0.25","-0.25","-"
"Caglar Soyuncu","LEI","D","650","FA","LEI 1<br/>@BOU 4 F","-0.6","-0.6","-"
