"Player","Team","Position","Rk","Status","Opponent","FPts","FP/G","% Owned"
"Christian Saydee","BOU","M","576","FA","BOU 2<br/>@MUN 5 F","0","0","-"
"Fabian Schar","NEW","D","577","FA","WHU 2<br/>@NEW 2 F","0","0","-"
"Ezequiel Schelotto","BHA","D","578","FA","BHA 1<br/>@NOR 0 F","0","0","-"
"Jeffrey Schlupp","CRY","D,M","579","ColmL","CRY 0<br/>@LEI 3 F","0","0","-"
"Ryan Sessegnon","TOT","M,F","580","FA","EVE 0<br/>@TOT 1 F","0","0","-"
"Meritan Shabani","WOL","M","581","FA","ARS 2<br/>@WOL 0 F","0","0","-"
"Xherdan Shaqiri","LIV","M,F","582","FA","AVL 0<br/>@LIV 2 F","0","0","-"
"Ruben Vinagre","WOL","D,M","583","FA","ARS 2<br/>@WOL 0 F","0","0","-"
"Ellis Simms","EVE","F","584","FA","EVE 0<br/>@TOT 1 F","0","0","-"
"Jack Simpson","BOU","D","585","FA","BOU 2<br/>@MUN 5 F","0","0","-"
"Josh Sims","SOU","M","586","FA","MCI 0<br/>@SOU 1 F","0","0","-"
"Jerome Sinclair","WAT","F","587","FA","WAT 0<br/>@CHE 3 F","0","0","-"
"Oliver Skipp","TOT","M","588","FA","EVE 0<br/>@TOT 1 F","0","0","-"
"Callum Slattery","SOU","M","589","FA","MCI 0<br/>@SOU 1 F","0","0","-"
"Islam Slimani","LEI","F","590","FA","CRY 0<br/>@LEI 3 F","0","0","-"
"Matthew Smith","ARS","D","591","FA","ARS 2<br/>@WOL 0 F","0","0","-"
"Robert Snodgrass","WHU","M","592","FA","WHU 2<br/>@NEW 2 F","0","0","-"
"Goncalo Cardoso","WHU","D","593","FA","WHU 2<br/>@NEW 2 F","0","0","-"
"Andreas Sondergaard","WOL","G","594","FA","ARS 2<br/>@WOL 0 F","0","0","-"
"Elias Sorensen","NEW","F","595","FA","WHU 2<br/>@NEW 2 F","0","0","-"
"Bayli Spencer-Adams","WAT","D","596","FA","WAT 0<br/>@CHE 3 F","0","0","-"
"Jack Spong","BHA","M","597","FA","BHA 1<br/>@NOR 0 F","0","0","-"
"Jason Steele","BHA","G","598","FA","BHA 1<br/>@NOR 0 F","0","0","-"
"Jed Steer","AVL","G","599","FA","AVL 0<br/>@LIV 2 F","0","0","-"
"Maarten Stekelenburg","EVE","G","600","FA","EVE 0<br/>@TOT 1 F","0","0","-"
"Layton Stewart","LIV","F","601","FA","AVL 0<br/>@LIV 2 F","0","0","-"
"Marco Stiepermann","NOR","M","602","FA","BHA 1<br/>@NOR 0 F","0","0","-"
"John Stones","MCI","D","603","FA","MCI 0<br/>@SOU 1 F","0","0","-"
"Isaac Success","WAT","F","604","FA","WAT 0<br/>@CHE 3 F","0","0","-"
"Andrew Surman","BOU","M","605","FA","BOU 2<br/>@MUN 5 F","0","0","-"
"Sam Surridge","BOU","F","606","FA","BOU 2<br/>@MUN 5 F","0","0","-"
"Japhet Tanganga","TOT","D","607","FA","EVE 0<br/>@TOT 1 F","0","0","-"
"Matt Targett","AVL","D,M","608","FA","AVL 0<br/>@LIV 2 F","0","0","-"
"Nikola Tavares","CRY","D","609","FA","CRY 0<br/>@LEI 3 F","0","0","-"
"Kyle Taylor","BOU","M","610","FA","BOU 2<br/>@MUN 5 F","0","0","-"
"Max Taylor","MUN","D","611","FA","BOU 2<br/>@MUN 5 F","0","0","-"
"Terry Taylor","WOL","M","612","FA","ARS 2<br/>@WOL 0 F","0","0","-"
"Nathan Tella","SOU","M","613","FA","MCI 0<br/>@SOU 1 F","0","0","-"
"Bobby Thomas","BUR","D","614","FA","SHU 1<br/>@BUR 1 F","0","0","-"
"Jordan Thomas","NOR","D","615","FA","BHA 1<br/>@NOR 0 F","0","0","-"
"Luke Thomas","LEI","D","616","FA","CRY 0<br/>@LEI 3 F","0","0","-"
"Max Thompson","BUR","F","617","FA","SHU 1<br/>@BUR 1 F","0","0","-"
"James Tomkins","CRY","D","618","FA","CRY 0<br/>@LEI 3 F","0","0","-"
"Fikayo Tomori","CHE","D","619","FA","WAT 0<br/>@CHE 3 F","0","0","-"
"Cenk Tosun","EVE/CRY","F","620","FA","EVE 0<br/>@TOT 1 F","0","0","-"
"Mark Travers","BOU","G","621","FA","BOU 2<br/>@MUN 5 F","0","0","-"
"Tom Trybull","NOR","M","622","FA","BHA 1<br/>@NOR 0 F","0","0","-"
"Axel Tuanzebe","MUN","D","623","FA","BOU 2<br/>@MUN 5 F","0","0","-"
"Yan Valery","SOU","D,M","624","FA","MCI 0<br/>@SOU 1 F","0","0","-"
"Michael Verrips","SHU","G","625","FA","SHU 1<br/>@BUR 1 F","0","0","-"
"Jannik Vestergaard","SOU","D","626","FA","MCI 0<br/>@SOU 1 F","0","0","-"
"Jake Vokins","SOU","D","627","FA","MCI 0<br/>@SOU 1 F","0","0","-"
"Theo Walcott","EVE","M,F","628","FA","EVE 0<br/>@TOT 1 F","0","0","-"
"Kyle Walker","MCI","D","629","ColmOF","MCI 0<br/>@SOU 1 F","0","0","-"
"Danny Ward","LEI","G","630","FA","CRY 0<br/>@LEI 3 F","0","0","-"
"Kelland Watts","NEW","M","631","FA","WHU 2<br/>@NEW 2 F","0","0","-"
"Callum Whelan","WAT","M","632","FA","WAT 0<br/>@CHE 3 F","0","0","-"
"Harvey White","TOT","M","633","FA","EVE 0<br/>@TOT 1 F","0","0","-"
"Alfie Whiteman","TOT","G","634","FA","EVE 0<br/>@TOT 1 F","0","0","-"
"Brandon Williams","MUN","D","635","FA","BOU 2<br/>@MUN 5 F","0","0","-"
"Jack Wilshere","WHU","M","636","FA","WHU 2<br/>@NEW 2 F","0","0","-"
"Callum Wilson","BOU","F","637","FA","BOU 2<br/>@MUN 5 F","0","0","-"
"Ben Winterbottom","LIV","G","638","FA","AVL 0<br/>@LIV 2 F","0","0","-"
"Henry Wise","WAT","M","639","FA","WAT 0<br/>@CHE 3 F","0","0","-"
"Sam Woods","CRY","D","640","FA","CRY 0<br/>@LEI 3 F","0","0","-"
"Romaric Yapi","BHA","D","641","FA","BHA 1<br/>@NOR 0 F","0","0","-"
"DeAndre Yedlin","NEW","D","642","FA","WHU 2<br/>@NEW 2 F","0","0","-"
"Jack Young","NEW","M","643","FA","WHU 2<br/>@NEW 2 F","0","0","-"
"Christoph Zimmermann","NOR","D","644","FA","BHA 1<br/>@NOR 0 F","0","0","-"
"Richairo Zivkovic","SHU","F","645","FA","SHU 1<br/>@BUR 1 F","0","0","-"
"Heurelho Gomes","WAT","G","646","FA","WAT 0<br/>@CHE 3 F","0","0","-"
"Sepp van den Berg","LIV","D","647","FA","AVL 0<br/>@LIV 2 F","0","0","-"
"Ben Chilwell","LEI","D","648","Eoghanoc","CRY 0<br/>@LEI 3 F","-0.1","-0.1","-"
"Todd Cantwell","NOR","M","649","FA","BHA 1<br/>@NOR 0 F","-0.75","-0.75","-"
"Mason Holgate","EVE","D","650","FA","EVE 0<br/>@TOT 1 F","-0.75","-0.75","-"
