"Player","Team","Position","Rk","Status","Opponent","FPts","FP/G","% Owned","+/-"
"Jed Steer","AVL","G","482","W (Tue)","AVL 1<br/>@BOU 2 F","0","0","0%","0%"
"Muhamed Besic","SHU","M","483","W (Tue)","SHU 1<br/>@CRY 0 F","0","0","0%","0%"
"Kieron Freeman","SHU","D","484","W (Tue)","SHU 1<br/>@CRY 0 F","0","0","0%","0%"
"James Justin","LEI","D","485","W (Tue)","CHE 2<br/>@LEI 2 F","0","0","0%","0%"
"Maximilian Kilman","WOL","D","486","W (Tue)","WOL 0<br/>@MUN 0 F","0","0","0%","0%"
"Domingos Quina","WAT","M","487","W (Tue)","EVE 3<br/>@WAT 2 F","0","0","0%","0%"
"Josh Brownhill","BUR","M","488","W (Tue)","ARS 0<br/>@BUR 0 F","0","0","0%","+0.3%"
"Sam McQueen","SOU","D","489","W (Tue)","SOU 0<br/>@LIV 4 F","0","0","0%","0%"
"Bailey Peacock-Farrell","BUR","G","490","W (Tue)","ARS 0<br/>@BUR 0 F","0","0","0%","0%"
"Michael Verrips","SHU","G","491","W (Tue)","SHU 1<br/>@CRY 0 F","0","0","0%","+0.1%"
"Daniel Bachmann","WAT","G","492","W (Tue)","EVE 3<br/>@WAT 2 F","0","0","0%","0%"
"Filip Benkovic","LEI","D","493","W (Tue)","CHE 2<br/>@LEI 2 F","0","0","0%","0%"
"Alpha Richard Dionkou","MCI","D","494","W (Tue)","MCI 0<br/>@TOT 2 F","0","0","0%","+0.2%"
"Stephen Henderson","CRY","G","495","W (Tue)","SHU 1<br/>@CRY 0 F","0","0","0%","0%"
"Ben Johnson","WHU","M","496","W (Tue)","BHA 3<br/>@WHU 3 F","0","0","0%","0%"
"Henri Lansbury","AVL","M","497","W (Tue)","AVL 1<br/>@BOU 2 F","0","0","0%","0%"
"Adam Lewis","LIV","M","498","W (Tue)","SOU 0<br/>@LIV 4 F","0","0","0%","0%"
"Andy Lonergan","LIV","G","499","W (Tue)","SOU 0<br/>@LIV 4 F","0","0","0%","+0.1%"
"Cuco Martina","EVE","D","500","W (Tue)","EVE 3<br/>@WAT 2 F","0","0","0%","0%"
"Jeremy Ngakia","WHU","D","501","W (Tue)","BHA 3<br/>@WHU 3 F","0","0","0%","0%"
"Meritan Shabani","WOL","M","502","W (Tue)","WOL 0<br/>@MUN 0 F","0","0","0%","+0.1%"
"Sam Surridge","BOU","F","503","W (Tue)","AVL 1<br/>@BOU 2 F","0","0","0%","0%"
"Indiana Vassilev","AVL","F","504","W (Tue)","AVL 1<br/>@BOU 2 F","0","0","0%","-0.1%"
"Cameron Archer","AVL","F","505","W (Tue)","AVL 1<br/>@BOU 2 F","0","0","0%","0%"
"Dennis Cirkin","TOT","D","506","W (Tue)","MCI 0<br/>@TOT 2 F","0","0","0%","+0.2%"
"Leighton Clarkson","LIV","M","507","W (Tue)","SOU 0<br/>@LIV 4 F","0","0","0%","0%"
"Tom Dele-Bashiru","WAT","M","508","W (Tue)","EVE 3<br/>@WAT 2 F","0","0","0%","0%"
"Borja Baston","AVL","F","509","W (Tue)","AVL 1<br/>@BOU 2 F","0","0","0%","-"
"Thomas Hill","LIV","F","510","W (Tue)","SOU 0<br/>@LIV 4 F","0","0","0%","0%"
"Beram Kayal","BHA","M","511","W (Tue)","BHA 3<br/>@WHU 3 F","0","0","0%","0%"
"Harry Lewis","SOU","G","512","W (Tue)","SOU 0<br/>@LIV 4 F","0","0","0%","+0.1%"
"DMani Mellor","MUN","F","513","W (Tue)","WOL 0<br/>@MUN 0 F","0","0","0%","-0.1%"
"Brandon Pierrick Keutcha","CRY","M","514","W (Tue)","SHU 1<br/>@CRY 0 F","0","0","0%","0%"
"Largie Ramazani","MUN","F","515","W (Tue)","WOL 0<br/>@MUN 0 F","0","0","0%","+0.1%"
"Panagiotis Retsos","SHU","D","516","W (Tue)","SHU 1<br/>@CRY 0 F","0","0","0%","-"
"William Smallbone","SOU","M,F","517","W (Tue)","SOU 0<br/>@LIV 4 F","0","0","0%","0%"
"Andreas Sondergaard","WOL","G","518","W (Tue)","WOL 0<br/>@MUN 0 F","0","0","0%","+0.1%"
"Terry Taylor","WOL","M","519","W (Tue)","WOL 0<br/>@MUN 0 F","0","0","0%","0%"
"Alfie Whiteman","TOT","G","520","W (Tue)","MCI 0<br/>@TOT 2 F","0","0","0%","0%"
"Beni Baningime","EVE","M","521","W (Tue)","EVE 3<br/>@WAT 2 F","0","0","0%","0%"
"Tolaji Bola","ARS","D","522","W (Tue)","ARS 0<br/>@BUR 0 F","0","0","0%","+0.1%"
"Chem Campbell","WOL","F","523","W (Tue)","WOL 0<br/>@MUN 0 F","0","0","0%","+0.1%"
"Pedro Chirivella","LIV","M","524","W (Tue)","SOU 0<br/>@LIV 4 F","0","0","0%","0%"
"Leon Clarke","SHU","F","525","W (Tue)","SHU 1<br/>@CRY 0 F","0","0","0%","0%"
"Alex Cochrane","BHA","D","526","W (Tue)","BHA 3<br/>@WHU 3 F","0","0","0%","0%"
"Jamie Cumming","CHE","G","527","W (Tue)","CHE 2<br/>@LEI 2 F","0","0","0%","-0.1%"
"Jordan Davies","BHA","M","528","W (Tue)","BHA 3<br/>@WHU 3 F","0","0","0%","0%"
"William Dennis","BOU","G","529","W (Tue)","AVL 1<br/>@BOU 2 F","0","0","0%","0%"
"Gavin Kilkenny","BOU","M","530","W (Tue)","AVL 1<br/>@BOU 2 F","0","0","0%","+0.1%"
"Nya Kirby","CRY","M","531","W (Tue)","SHU 1<br/>@CRY 0 F","0","0","0%","0%"
"Yasser Larouci","LIV","D","532","W (Tue)","SOU 0<br/>@LIV 4 F","0","0","0%","0%"
"Luis Longstaff","LIV","M","533","W (Tue)","SOU 0<br/>@LIV 4 F","0","0","0%","0%"
"Alexis Mac Allister","BHA","M","534","W (Tue)","BHA 3<br/>@WHU 3 F","0","0","0%","-"
"Zech Medley","ARS","D","535","W (Tue)","ARS 0<br/>@BUR 0 F","0","0","0%","+0.1%"
"Daniel NLundulu","SOU","F","536","W (Tue)","SOU 0<br/>@LIV 4 F","0","0","0%","0%"
"Taylor Richards","BHA","M,F","537","W (Tue)","BHA 3<br/>@WHU 3 F","0","0","0%","0%"
"Lewis Richardson","BUR","M","538","W (Tue)","ARS 0<br/>@BUR 0 F","0","0","0%","+0.1%"
"Jack Rodwell","SHU","M","539","W (Tue)","SHU 1<br/>@CRY 0 F","0","0","0%","+0.1%"
"Layton Stewart","LIV","F","540","W (Tue)","SOU 0<br/>@LIV 4 F","0","0","0%","-0.1%"
"Max Taylor","MUN","D","541","W (Tue)","WOL 0<br/>@MUN 0 F","0","0","0%","+0.1%"
"Neco Williams","LIV","D","542","W (Tue)","SOU 0<br/>@LIV 4 F","0","0","0%","0%"
"Taylor Perry","WOL","M","543","W (Tue)","WOL 0<br/>@MUN 0 F","0","0","0%","0%"
"Jake Vokins","SOU","D","544","W (Tue)","SOU 0<br/>@LIV 4 F","0","0","0%","0%"
"Faustino Anjorin","CHE","M","545","W (Tue)","CHE 2<br/>@LEI 2 F","0","0","0%","0%"
"Brandon Austin","TOT","G","546","W (Tue)","MCI 0<br/>@TOT 2 F","0","0","0%","0%"
"Lewis Baker","CHE","M","547","W (Tue)","CHE 2<br/>@LEI 2 F","0","0","0%","0%"
"Jack Bearne","LIV","M","548","W (Tue)","SOU 0<br/>@LIV 4 F","0","0","0%","0%"
"DiShon Bernard","MUN","D","549","W (Tue)","WOL 0<br/>@MUN 0 F","0","0","0%","0%"
"Robbie Burton","ARS","M","550","W (Tue)","ARS 0<br/>@BUR 0 F","0","0","0%","+0.1%"
"Thomas Clayton","LIV","D","551","W (Tue)","SOU 0<br/>@LIV 4 F","0","0","0%","0%"
"Flavio Cristovao","WOL","D","552","W (Tue)","WOL 0<br/>@MUN 0 F","0","0","0%","0%"
"Luke Cundle","WOL","M","553","W (Tue)","WOL 0<br/>@MUN 0 F","0","0","0%","0%"
"Elijah Dixon-Bonner","LIV","M","554","W (Tue)","SOU 0<br/>@LIV 4 F","0","0","0%","+0.1%"
"Ethan Galbraith","MUN","M","555","W (Tue)","WOL 0<br/>@MUN 0 F","0","0","0%","0%"
"Mace Goodridge","BUR","M","556","W (Tue)","ARS 0<br/>@BUR 0 F","0","0","0%","0%"
"Corey Jordan","BOU","D","557","W (Tue)","AVL 1<br/>@BOU 2 F","0","0","0%","0%"
"Billy Koumetio","LIV","D","558","W (Tue)","SOU 0<br/>@LIV 4 F","0","0","0%","0%"
"Adam Legzdins","BUR","G","559","W (Tue)","ARS 0<br/>@BUR 0 F","0","0","0%","0%"
"Dylan Levitt","MUN","M","560","W (Tue)","WOL 0<br/>@MUN 0 F","0","0","0%","+0.1%"
"Ryan Longman","BHA","M","561","W (Tue)","BHA 3<br/>@WHU 3 F","0","0","0%","0%"
"Teden Mengi","MUN","D","562","W (Tue)","WOL 0<br/>@MUN 0 F","0","0","0%","0%"
"Tyrick Mitchell","CRY","D","563","W (Tue)","SHU 1<br/>@CRY 0 F","0","0","0%","+0.1%"
"James Norris","LIV","D","564","W (Tue)","SOU 0<br/>@LIV 4 F","0","0","0%","0%"
"Warren OHora","BHA","D","565","W (Tue)","BHA 3<br/>@WHU 3 F","0","0","0%","0%"
"Owen Otasowie","WOL","M","566","W (Tue)","WOL 0<br/>@MUN 0 F","0","0","0%","0%"
"Arnau Puigmal Martinez","MUN","M","567","W (Tue)","WOL 0<br/>@MUN 0 F","0","0","0%","+0.1%"
"Bojan Radulovic Samoukovic","BHA","F","568","W (Tue)","BHA 3<br/>@WHU 3 F","0","0","0%","0%"
"Haydon Roberts","BHA","D","569","W (Tue)","BHA 3<br/>@WHU 3 F","0","0","0%","0%"
"Christian Saydee","BOU","M","570","W (Tue)","AVL 1<br/>@BOU 2 F","0","0","0%","0%"
"Elias Sorensen","NEW","F","571","W (Tue)","NOR 0<br/>@NEW 0 F","0","0","0%","0%"
"Bayli Spencer-Adams","WAT","D","572","W (Tue)","EVE 3<br/>@WAT 2 F","0","0","0%","0%"
"Jack Spong","BHA","M","573","W (Tue)","BHA 3<br/>@WHU 3 F","0","0","0%","0%"
"Nikola Tavares","CRY","D","574","W (Tue)","SHU 1<br/>@CRY 0 F","0","0","0%","0%"
"Kyle Taylor","BOU","M","575","W (Tue)","AVL 1<br/>@BOU 2 F","0","0","0%","0%"
"Henry Wise","WAT","M","576","W (Tue)","EVE 3<br/>@WAT 2 F","0","0","0%","+0.1%"
"Jake Wright","SHU","D","577","W (Tue)","SHU 1<br/>@CRY 0 F","0","0","0%","0%"
"Romaric Yapi","BHA","D","578","W (Tue)","BHA 3<br/>@WHU 3 F","0","0","0%","0%"
"Dennis Adeniran","EVE","M","579","W (Tue)","EVE 3<br/>@WAT 2 F","0","0","0%","0%"
"Thomas Allan","NEW","F","580","W (Tue)","NOR 0<br/>@NEW 0 F","0","0","0%","0%"
"Joseph Anang","WHU","G","581","W (Tue)","BHA 3<br/>@WHU 3 F","0","0","0%","0%"
"Jamal Balogun","WAT","D","582","W (Tue)","EVE 3<br/>@WAT 2 F","0","0","0%","0%"
"Mason Barrett","WAT","D","583","W (Tue)","EVE 3<br/>@WAT 2 F","0","0","0%","0%"
"Jayden Bennetts","WAT","M","584","W (Tue)","EVE 3<br/>@WAT 2 F","0","0","0%","0%"
"Nathan Bishop","MUN","G","585","W (Tue)","WOL 0<br/>@MUN 0 F","0","0","0%","-"
"Morgan Boyes","LIV","D","586","W (Tue)","SOU 0<br/>@LIV 4 F","0","0","0%","0%"
"Oskar Buur","WOL","D","587","W (Tue)","WOL 0<br/>@MUN 0 F","0","0","0%","0%"
"Lewis Cass","NEW","D","588","W (Tue)","NOR 0<br/>@NEW 0 F","0","0","0%","0%"
"Bernardo Rosa","WHU","M","589","W (Tue)","BHA 3<br/>@WHU 3 F","0","0","0%","0%"
"Sam Dalby","WAT","F","590","W (Tue)","EVE 3<br/>@WAT 2 F","0","0","0%","0%"
"Archie Davies","BHA","D","591","W (Tue)","BHA 3<br/>@WHU 3 F","0","0","0%","0%"
"Jimmy Dunne","BUR","D","592","W (Tue)","ARS 0<br/>@BUR 0 F","0","0","0%","0%"
"Jake Eastwood","SHU","G","593","W (Tue)","SHU 1<br/>@CRY 0 F","0","0","0%","0%"
"Tony Gallacher","LIV","D","594","W (Tue)","SOU 0<br/>@LIV 4 F","0","0","0%","0%"
"Brooklyn Genesini","BOU","D","595","W (Tue)","AVL 1<br/>@BOU 2 F","0","0","0%","0%"
"Liam Gibson","NEW","D,M","596","W (Tue)","NOR 0<br/>@NEW 0 F","0","0","0%","0%"
"Peter Gwargis","BHA","M","597","W (Tue)","BHA 3<br/>@WHU 3 F","0","0","0%","0%"
"Kaylen Hinds","WAT","F","598","W (Tue)","EVE 3<br/>@WAT 2 F","0","0","0%","0%"
"Joseph Hungbo","WAT","M","599","W (Tue)","EVE 3<br/>@WAT 2 F","0","0","0%","0%"
"Andi Janjeva","WAT","D","600","W (Tue)","EVE 3<br/>@WAT 2 F","0","0","0%","0%"
"Teddy Jenks","BHA","M","601","W (Tue)","BHA 3<br/>@WHU 3 F","0","0","0%","0%"
"Ali Koiki","BUR","D","602","W (Tue)","ARS 0<br/>@BUR 0 F","0","0","0%","0%"
"Matej Kovar","MUN","G","603","W (Tue)","WOL 0<br/>@MUN 0 F","0","0","0%","0%"
"Ethan Laird","MUN","D","604","W (Tue)","WOL 0<br/>@MUN 0 F","0","0","0%","0%"
"Ian Maatsen","CHE","D","605","W (Tue)","CHE 2<br/>@LEI 2 F","0","0","0%","0%"
"Archie Mair","NOR","G","606","W (Tue)","NOR 0<br/>@NEW 0 F","0","0","0%","0%"
"Josh Martin","NOR","M","607","W (Tue)","NOR 0<br/>@NEW 0 F","0","0","0%","0%"
"Giovanni McGregor","CRY","M","608","W (Tue)","SHU 1<br/>@CRY 0 F","0","0","0%","0%"
"Lewis Richards","WOL","D","609","W (Tue)","WOL 0<br/>@MUN 0 F","0","0","0%","0%"
"Jack Robinson","SHU","D","610","W (Tue)","SHU 1<br/>@CRY 0 F","0","0","0%","0%"
"Matija Sarkic","AVL","G","611","W (Tue)","AVL 1<br/>@BOU 2 F","0","0","0%","0%"
"Callum Whelan","WAT","M","612","W (Tue)","EVE 3<br/>@WAT 2 F","0","0","0%","0%"
"Ben Winterbottom","LIV","G","613","W (Tue)","SOU 0<br/>@LIV 4 F","0","0","0%","0%"
"Angelo Ogbonna","WHU","D","614","Eoghanoc","BHA 3<br/>@WHU 3 F","-0.6","-0.6","25%","-2.8%"
"Isaac Success","WAT","F","615","W (Tue)","EVE 3<br/>@WAT 2 F","-1.5","-1.5","1%","0%"
