"Player","Team","Position","Rk","Status","Opponent","FPts","FP/G","% Owned","+/-"
"Oliver Skipp","TOT","M","483","W (Tue)","BOU 2<br/>@TOT 3 F","0","0","0%","0%"
"Callum Slattery","SOU","M","484","W (Tue)","WAT 1<br/>@SOU 2 F","0","0","0%","0%"
"William Smallbone","SOU","M,F","485","W (Tue)","WAT 1<br/>@SOU 2 F","0","0","0%","+0.1%"
"Heurelho Gomes","WAT","G","486","W (Tue)","WAT 1<br/>@SOU 2 F","0","0","0%","0%"
"Folarin Balogun","ARS","F","487","W (Tue)","ARS 2<br/>@NOR 2 F","0","0","0%","+0.1%"
"Bruno Jordao","WOL","M","488","W (Tue)","SHU 1<br/>@WOL 1 F","0","0","0%","-0.2%"
"Caoimhin Kelleher","LIV","G","489","FA","BHA 1<br/>@LIV 2 F","0","0","0%","0%"
"Dennis Srbeny","NOR","F","490","W (Tue)","ARS 2<br/>@NOR 2 F","0","0","0%","0%"
"Marvin Zeegelaar","WAT","D","491","W (Tue)","WAT 1<br/>@SOU 2 F","0","0","0%","0%"
"Cameron Archer","AVL","F","492","W (Tue)","AVL 2<br/>@MUN 2 F","0","0","0%","-0.1%"
"Leon Clarke","SHU","F","493","FA","SHU 1<br/>@WOL 1 F","0","0","0%","+0.2%"
"James Garner","MUN","M","494","W (Tue)","AVL 2<br/>@MUN 2 F","0","0","0%","-0.1%"
"Sam McQueen","SOU","D","495","W (Tue)","WAT 1<br/>@SOU 2 F","0","0","0%","0%"
"Ezequiel Schelotto","BHA","D","496","W (Tue)","BHA 1<br/>@LIV 2 F","0","0","0%","-0.1%"
"Andreas Sondergaard","WOL","G","497","W (Tue)","SHU 1<br/>@WOL 1 F","0","0","0%","0%"
"Connor Wickham","CRY","F","498","W (Tue)","CRY 2<br/>@BUR 0 F","0","0","0%","-0.1%"
"Filip Benkovic","LEI","D","499","W (Tue)","EVE 1<br/>@LEI 2 F","0","0","0%","0%"
"Kean Bryan","SHU","D","500","FA","SHU 1<br/>@WOL 1 F","0","0","0%","+0.1%"
"Alpha Richard Dionkou","MCI","D","501","W (Tue)","MCI 2<br/>@NEW 2 F","0","0","0%","0%"
"Stephen Henderson","CRY","G","502","W (Tue)","CRY 2<br/>@BUR 0 F","0","0","0%","0%"
"Ben Johnson","WHU","M","503","W (Tue)","WHU 1<br/>@CHE 0 F","0","0","0%","0%"
"Tariq Lamptey (prior)","CHE","D","504","W (Tue)","WHU 1<br/>@CHE 0 F","0","0","0%","+0.2%"
"Adam Lewis","LIV","M","505","FA","BHA 1<br/>@LIV 2 F","0","0","0%","0%"
"Andy Lonergan","LIV","G","506","FA","BHA 1<br/>@LIV 2 F","0","0","0%","-0.1%"
"Luis Longstaff","LIV","M","507","FA","BHA 1<br/>@LIV 2 F","0","0","0%","+0.1%"
"Cuco Martina","EVE","D","508","W (Tue)","EVE 1<br/>@LEI 2 F","0","0","0%","0%"
"Bailey Peacock-Farrell","BUR","G","509","W (Tue)","CRY 2<br/>@BUR 0 F","0","0","0%","0%"
"Meritan Shabani","WOL","M","510","W (Tue)","SHU 1<br/>@WOL 1 F","0","0","0%","-0.2%"
"Richard Stearman","SHU","D","511","FA","SHU 1<br/>@WOL 1 F","0","0","0%","+0.1%"
"Michael Verrips","SHU","G","512","FA","SHU 1<br/>@WOL 1 F","0","0","0%","-0.1%"
"Tom Dele-Bashiru","WAT","M","513","W (Tue)","WAT 1<br/>@SOU 2 F","0","0","0%","0%"
"Elijah Dixon-Bonner","LIV","M","514","FA","BHA 1<br/>@LIV 2 F","0","0","0%","+0.1%"
"Taylor Harwood-Bellis","MCI","D","515","W (Tue)","MCI 2<br/>@NEW 2 F","0","0","0%","0%"
"Adam Idah","NOR","F","516","W (Tue)","ARS 2<br/>@NOR 2 F","0","0","0%","0%"
"Herbie Kane","LIV","M","517","FA","BHA 1<br/>@LIV 2 F","0","0","0%","+0.1%"
"Nya Kirby","CRY","M","518","W (Tue)","CRY 2<br/>@BUR 0 F","0","0","0%","0%"
"Kayne Ramsay","SOU","D","519","W (Tue)","WAT 1<br/>@SOU 2 F","0","0","0%","0%"
"Taylor Richards","BHA","M,F","520","W (Tue)","BHA 1<br/>@LIV 2 F","0","0","0%","0%"
"Layton Stewart","LIV","F","521","FA","BHA 1<br/>@LIV 2 F","0","0","0%","+0.1%"
"Alfie Whiteman","TOT","G","522","W (Tue)","BOU 2<br/>@TOT 3 F","0","0","0%","0%"
"Sam Woods","CRY","D","523","W (Tue)","CRY 2<br/>@BUR 0 F","0","0","0%","0%"
"Faustino Anjorin","CHE","M","524","W (Tue)","WHU 1<br/>@CHE 0 F","0","0","0%","+0.1%"
"Daniel Bachmann","WAT","G","525","W (Tue)","WAT 1<br/>@SOU 2 F","0","0","0%","0%"
"Beni Baningime","EVE","M","526","W (Tue)","EVE 1<br/>@LEI 2 F","0","0","0%","0%"
"Matt Butcher","BOU","M","527","W (Tue)","BOU 2<br/>@TOT 3 F","0","0","0%","0%"
"Pedro Chirivella","LIV","M","528","FA","BHA 1<br/>@LIV 2 F","0","0","0%","-0.1%"
"Alex Cochrane","BHA","D","529","W (Tue)","BHA 1<br/>@LIV 2 F","0","0","0%","0%"
"Conor Coventry","WHU","M","530","W (Tue)","WHU 1<br/>@CHE 0 F","0","0","0%","0%"
"Jamie Cumming","CHE","G","531","W (Tue)","WHU 1<br/>@CHE 0 F","0","0","0%","-0.1%"
"Pontus Dahlberg","WAT","G","532","W (Tue)","WAT 1<br/>@SOU 2 F","0","0","0%","0%"
"Jordan Davies","BHA","M","533","W (Tue)","BHA 1<br/>@LIV 2 F","0","0","0%","+0.1%"
"William Dennis","BOU","G","534","W (Tue)","BOU 2<br/>@TOT 3 F","0","0","0%","0%"
"Anthony Gordon","EVE","M,F","535","W (Tue)","EVE 1<br/>@LEI 2 F","0","0","0%","0%"
"Philip Heise","NOR","D","536","W (Tue)","ARS 2<br/>@NOR 2 F","0","0","0%","0%"
"Nathan Holland","WHU","M","537","W (Tue)","WHU 1<br/>@CHE 0 F","0","0","0%","0%"
"Tyreece John-Jules","ARS","F","538","W (Tue)","ARS 2<br/>@NOR 2 F","0","0","0%","0%"
"Lovre Kalinic","AVL","G","539","W (Tue)","AVL 2<br/>@MUN 2 F","0","0","0%","-0.1%"
"Harry Lewis","SOU","G","540","W (Tue)","WAT 1<br/>@SOU 2 F","0","0","0%","0%"
"Daniel NLundulu","SOU","F","541","W (Tue)","WAT 1<br/>@SOU 2 F","0","0","0%","0%"
"James Olayinka","ARS","M","542","W (Tue)","ARS 2<br/>@NOR 2 F","0","0","0%","+0.1%"
"Taylor Perry","WOL","M","543","W (Tue)","SHU 1<br/>@WOL 1 F","0","0","0%","-0.1%"
"Arnau Puigmal Martinez","MUN","M","544","W (Tue)","AVL 2<br/>@MUN 2 F","0","0","0%","-0.1%"
"Lewis Richardson","BUR","M","545","W (Tue)","CRY 2<br/>@BUR 0 F","0","0","0%","0%"
"Haydon Roberts","BHA","D","546","W (Tue)","BHA 1<br/>@LIV 2 F","0","0","0%","0%"
"Austin Samuels","WOL","F","547","W (Tue)","SHU 1<br/>@WOL 1 F","0","0","0%","0%"
"Jake Vokins","SOU","D","548","W (Tue)","WAT 1<br/>@SOU 2 F","0","0","0%","0%"
"Dennis Adeniran","EVE","M","549","W (Tue)","EVE 1<br/>@LEI 2 F","0","0","0%","0%"
"Benny Ashley-Seal","WOL","F","550","W (Tue)","SHU 1<br/>@WOL 1 F","0","0","0%","0%"
"Tudor Baluta","BHA","D","551","W (Tue)","BHA 1<br/>@LIV 2 F","0","0","0%","0%"
"Jack Bearne","LIV","M","552","FA","BHA 1<br/>@LIV 2 F","0","0","0%","+0.1%"
"Oskar Buur","WOL","D","553","W (Tue)","SHU 1<br/>@WOL 1 F","0","0","0%","+0.1%"
"Brennan Camp","BOU","D","554","W (Tue)","BOU 2<br/>@TOT 3 F","0","0","0%","-99.9%"
"Chem Campbell","WOL","F","555","W (Tue)","SHU 1<br/>@WOL 1 F","0","0","0%","+0.1%"
"Isaac Christie-Davies","LIV","M","556","FA","BHA 1<br/>@LIV 2 F","0","0","0%","+0.1%"
"Leighton Clarkson","LIV","M","557","FA","BHA 1<br/>@LIV 2 F","0","0","0%","0%"
"Flavio Cristovao","WOL","D","558","W (Tue)","SHU 1<br/>@WOL 1 F","0","0","0%","-0.1%"
"Luke Cundle","WOL","M","559","W (Tue)","SHU 1<br/>@WOL 1 F","0","0","0%","0%"
"Sam Dalby","WAT","F","560","W (Tue)","WAT 1<br/>@SOU 2 F","0","0","0%","0%"
"James Daly","CRY","F","561","W (Tue)","CRY 2<br/>@BUR 0 F","0","0","0%","+0.1%"
"Mihai-Alexandru Dobre","BOU","M","562","W (Tue)","BOU 2<br/>@TOT 3 F","0","0","0%","0%"
"Tony Gallacher","LIV","D","563","FA","BHA 1<br/>@LIV 2 F","0","0","0%","+0.1%"
"Marc Guehi","CHE","D","564","W (Tue)","WHU 1<br/>@CHE 0 F","0","0","0%","0%"
"Peter Gwargis","BHA","M","565","W (Tue)","BHA 1<br/>@LIV 2 F","0","0","0%","0%"
"Thomas Hill","LIV","F","566","FA","BHA 1<br/>@LIV 2 F","0","0","0%","0%"
"Teddy Jenks","BHA","M","567","W (Tue)","BHA 1<br/>@LIV 2 F","0","0","0%","0%"
"Gavin Kilkenny","BOU","M","568","W (Tue)","BOU 2<br/>@TOT 3 F","0","0","0%","0%"
"Billy Koumetio","LIV","D","569","FA","BHA 1<br/>@LIV 2 F","0","0","0%","0%"
"Yasser Larouci","LIV","D","570","FA","BHA 1<br/>@LIV 2 F","0","0","0%","0%"
"Adam Legzdins","BUR","G","571","W (Tue)","CRY 2<br/>@BUR 0 F","0","0","0%","0%"
"Ryan Longman","BHA","M","572","W (Tue)","BHA 1<br/>@LIV 2 F","0","0","0%","0%"
"Zech Medley","ARS","D","573","W (Tue)","ARS 2<br/>@NOR 2 F","0","0","0%","0%"
"DMani Mellor","MUN","F","574","W (Tue)","AVL 2<br/>@MUN 2 F","0","0","0%","0%"
"Teden Mengi","MUN","D","575","W (Tue)","AVL 2<br/>@MUN 2 F","0","0","0%","0%"
"James Norris","LIV","D","576","FA","BHA 1<br/>@LIV 2 F","0","0","0%","0%"
"Brandon Pierrick","CRY","M","577","W (Tue)","CRY 2<br/>@BUR 0 F","0","0","0%","0%"
"Bojan Radulovic Samoukovic","BHA","F","578","W (Tue)","BHA 1<br/>@LIV 2 F","0","0","0%","0%"
"Largie Ramazani","MUN","F","579","W (Tue)","AVL 2<br/>@MUN 2 F","0","0","0%","0%"
"Jacob Ramsey","AVL","M","580","W (Tue)","AVL 2<br/>@MUN 2 F","0","0","0%","0%"
"Lewis Richards","WOL","D","581","W (Tue)","SHU 1<br/>@WOL 1 F","0","0","0%","0%"
"Dion Sanderson","WOL","D","582","W (Tue)","SHU 1<br/>@WOL 1 F","0","0","0%","0%"
"Christian Saydee","BOU","M","583","W (Tue)","BOU 2<br/>@TOT 3 F","0","0","0%","0%"
"Jack Spong","BHA","M","584","W (Tue)","BHA 1<br/>@LIV 2 F","0","0","0%","0%"
"Japhet Tanganga","TOT","D","585","W (Tue)","BOU 2<br/>@TOT 3 F","0","0","0%","-0.1%"
"Nikola Tavares","CRY","D","586","W (Tue)","CRY 2<br/>@BUR 0 F","0","0","0%","0%"
"Terry Taylor","WOL","M","587","W (Tue)","SHU 1<br/>@WOL 1 F","0","0","0%","0%"
"Neco Williams","LIV","D","588","FA","BHA 1<br/>@LIV 2 F","0","0","0%","0%"
"Romaric Yapi","BHA","D","589","W (Tue)","BHA 1<br/>@LIV 2 F","0","0","0%","0%"
"Joseph Anang","WHU","G","590","W (Tue)","WHU 1<br/>@CHE 0 F","0","0","0%","0%"
"Brandon Austin","TOT","G","591","W (Tue)","BOU 2<br/>@TOT 3 F","0","0","0%","0%"
"DiShon Bernard","MUN","D","592","W (Tue)","AVL 2<br/>@MUN 2 F","0","0","0%","0%"
"Tolaji Bola","ARS","D","593","W (Tue)","ARS 2<br/>@NOR 2 F","0","0","0%","0%"
"Morgan Boyes","LIV","D","594","FA","BHA 1<br/>@LIV 2 F","0","0","0%","-0.1%"
"Robbie Burton","ARS","M","595","W (Tue)","ARS 2<br/>@NOR 2 F","0","0","0%","0%"
"Thomas Clayton","LIV","D","596","FA","BHA 1<br/>@LIV 2 F","0","0","0%","-0.1%"
"Andrew Crofts","BHA","M","597","W (Tue)","BHA 1<br/>@LIV 2 F","0","0","0%","0%"
"Archie Davies","BHA","D","598","W (Tue)","BHA 1<br/>@LIV 2 F","0","0","0%","0%"
"Anthony Driscoll-Glennon","BUR","D","599","W (Tue)","CRY 2<br/>@BUR 0 F","0","0","0%","0%"
"Akin Famewo","NOR","D","600","W (Tue)","ARS 2<br/>@NOR 2 F","0","0","0%","0%"
"Ethan Galbraith","MUN","M","601","W (Tue)","AVL 2<br/>@MUN 2 F","0","0","0%","0%"
"Mace Goodridge","BUR","M","602","W (Tue)","CRY 2<br/>@BUR 0 F","0","0","0%","0%"
"Corey Jordan","BOU","D","603","W (Tue)","BOU 2<br/>@TOT 3 F","0","0","0%","0%"
"Matej Kovar","MUN","G","604","W (Tue)","AVL 2<br/>@MUN 2 F","0","0","0%","0%"
"Ethan Laird","MUN","D","605","W (Tue)","AVL 2<br/>@MUN 2 F","0","0","0%","0%"
"Dylan Levitt","MUN","M","606","W (Tue)","AVL 2<br/>@MUN 2 F","0","0","0%","0%"
"Ian Maatsen","CHE","D","607","W (Tue)","WHU 1<br/>@CHE 0 F","0","0","0%","-0.1%"
"Archie Mair","NOR","G","608","W (Tue)","ARS 2<br/>@NOR 2 F","0","0","0%","0%"
"Tyrick Mitchell","CRY","D","609","W (Tue)","CRY 2<br/>@BUR 0 F","0","0","0%","0%"
"Warren OHora","BHA","D","610","W (Tue)","BHA 1<br/>@LIV 2 F","0","0","0%","0%"
"Owen Otasowie","WOL","M","611","W (Tue)","SHU 1<br/>@WOL 1 F","0","0","0%","0%"
"Max Taylor","MUN","D","612","W (Tue)","AVL 2<br/>@MUN 2 F","0","0","0%","0%"
"Ben Winterbottom","LIV","G","613","FA","BHA 1<br/>@LIV 2 F","0","0","0%","0%"
"Billy Arce","BHA","M","614","W (Tue)","BHA 1<br/>@LIV 2 F","0","0","-","-"
"Joao Pedro","WAT","F","615","W (Tue)","WAT 1<br/>@SOU 2 F","0","0","-","-"
"Takumi Minamino","LIV","F","616","FA","BHA 1<br/>@LIV 2 F","0","0","-","-"
"Allan Souza","LIV","M","617","FA","BHA 1<br/>@LIV 2 F","0","0","-","-"
"Brad Smith","BOU","D","618","W (Tue)","BOU 2<br/>@TOT 3 F","0","0","-","-"
"Andriy Yarmolenko","WHU","M,F","619","W (Tue)","WHU 1<br/>@CHE 0 F","-0.65","-0.65","27%","-1.6%"
"Luke Shaw","MUN","D","620","W (Tue)","AVL 2<br/>@MUN 2 F","-0.75","-0.75","69%","-6%"
