"Player","Team","Position","Rk","Status","Opponent","FPts","FP/G","% Owned"
"William Saliba","ARS","D","576","FA","WAT 2<br/>@ARS 3 F","0","0","-"
"Austin Samuels","WOL","F","577","FA","WOL 0<br/>@CHE 2 F","0","0","-"
"Adrian","LIV","G","578","FA","LIV 3<br/>@NEW 1 F","0","0","-"
"Max Sanders","BHA","M","579","FA","BHA 2<br/>@BUR 1 F","0","0","-"
"Matija Sarkic","AVL","G","580","FA","AVL 1<br/>@WHU 1 F","0","0","-"
"Christian Saydee","BOU","M","581","FA","BOU 3<br/>@EVE 1 F","0","0","-"
"Fabian Schar","NEW","D","582","FA","LIV 3<br/>@NEW 1 F","0","0","-"
"Ezequiel Schelotto","BHA","D","583","FA","BHA 2<br/>@BUR 1 F","0","0","-"
"Ryan Sessegnon","TOT","M,F","584","FA","TOT 1<br/>@CRY 1 F","0","0","-"
"Meritan Shabani","WOL","M","585","FA","WOL 0<br/>@CHE 2 F","0","0","-"
"Xherdan Shaqiri","LIV","M,F","586","FA","LIV 3<br/>@NEW 1 F","0","0","-"
"Luke Shaw","MUN","D","587","FA","MUN 2<br/>@LEI 0 F","0","0","-"
"Ellis Simms","EVE","F","588","FA","BOU 3<br/>@EVE 1 F","0","0","-"
"Jack Simpson","BOU","D","589","FA","BOU 3<br/>@EVE 1 F","0","0","-"
"Josh Sims","SOU","M","590","FA","SHU 1<br/>@SOU 3 F","0","0","-"
"Jerome Sinclair","WAT","F","591","FA","WAT 2<br/>@ARS 3 F","0","0","-"
"Callum Slattery","SOU","M","592","FA","SHU 1<br/>@SOU 3 F","0","0","-"
"Islam Slimani","LEI","F","593","FA","MUN 2<br/>@LEI 0 F","0","0","-"
"Matthew Smith","ARS","D","594","FA","WAT 2<br/>@ARS 3 F","0","0","-"
"Robert Snodgrass","WHU","M","595","FA","AVL 1<br/>@WHU 1 F","0","0","-"
"Goncalo Cardoso","WHU","D","596","FA","AVL 1<br/>@WHU 1 F","0","0","-"
"Andreas Sondergaard","WOL","G","597","FA","WOL 0<br/>@CHE 2 F","0","0","-"
"Elias Sorensen","NEW","F","598","FA","LIV 3<br/>@NEW 1 F","0","0","-"
"Caglar Soyuncu","LEI","D","599","FA","MUN 2<br/>@LEI 0 F","0","0","-"
"Bayli Spencer-Adams","WAT","D","600","FA","WAT 2<br/>@ARS 3 F","0","0","-"
"Jack Spong","BHA","M","601","FA","BHA 2<br/>@BUR 1 F","0","0","-"
"Jack Stacey","BOU","D","602","FA","BOU 3<br/>@EVE 1 F","0","0","-"
"Jason Steele","BHA","G","603","FA","BHA 2<br/>@BUR 1 F","0","0","-"
"Jed Steer","AVL","G","604","FA","AVL 1<br/>@WHU 1 F","0","0","-"
"Maarten Stekelenburg","EVE","G","605","FA","BOU 3<br/>@EVE 1 F","0","0","-"
"Layton Stewart","LIV","F","606","FA","LIV 3<br/>@NEW 1 F","0","0","-"
"John Stones","MCI","D","607","FA","NOR 0<br/>@MCI 5 F","0","0","-"
"Isaac Success","WAT","F","608","FA","WAT 2<br/>@ARS 3 F","0","0","-"
"Andrew Surman","BOU","M","609","FA","BOU 3<br/>@EVE 1 F","0","0","-"
"Sam Surridge","BOU","F","610","FA","BOU 3<br/>@EVE 1 F","0","0","-"
"Japhet Tanganga","TOT","D","611","FA","TOT 1<br/>@CRY 1 F","0","0","-"
"Fabinho","LIV","M","612","FA","LIV 3<br/>@NEW 1 F","0","0","-"
"Nikola Tavares","CRY","D","613","FA","TOT 1<br/>@CRY 1 F","0","0","-"
"Charlie Taylor","BUR","D","614","Damo","BHA 2<br/>@BUR 1 F","0","0","-"
"Kyle Taylor","BOU","M","615","FA","BOU 3<br/>@EVE 1 F","0","0","-"
"Max Taylor","MUN","D","616","FA","MUN 2<br/>@LEI 0 F","0","0","-"
"Neil Taylor","AVL","D","617","FA","AVL 1<br/>@WHU 1 F","0","0","-"
"Terry Taylor","WOL","M","618","FA","WOL 0<br/>@CHE 2 F","0","0","-"
"Nathan Tella","SOU","M","619","FA","SHU 1<br/>@SOU 3 F","0","0","-"
"Alexander Tettey","NOR","M","620","FA","NOR 0<br/>@MCI 5 F","0","0","-"
"Bobby Thomas","BUR","D","621","FA","BHA 2<br/>@BUR 1 F","0","0","-"
"Max Thompson","BUR","F","622","FA","BHA 2<br/>@BUR 1 F","0","0","-"
"James Tomkins","CRY","D","623","FA","TOT 1<br/>@CRY 1 F","0","0","-"
"Fikayo Tomori","CHE","D","624","FA","WOL 0<br/>@CHE 2 F","0","0","-"
"Cenk Tosun","EVE/CRY","F","625","FA","BOU 3<br/>@EVE 1 F","0","0","-"
"Mark Travers","BOU","G","626","FA","BOU 3<br/>@EVE 1 F","0","0","-"
"Leandro Trossard","BHA","M,F","627","FA","BHA 2<br/>@BUR 1 F","0","0","-"
"Tom Trybull","NOR","M","628","FA","NOR 0<br/>@MCI 5 F","0","0","-"
"Axel Tuanzebe","MUN","D","629","FA","MUN 2<br/>@LEI 0 F","0","0","-"
"Yan Valery","SOU","D,M","630","FA","SHU 1<br/>@SOU 3 F","0","0","-"
"Indiana Vassilev","AVL","F","631","FA","AVL 1<br/>@WHU 1 F","0","0","-"
"Michael Verrips","SHU","G","632","FA","SHU 1<br/>@SOU 3 F","0","0","-"
"Jan Vertonghen","TOT","D","633","FA","TOT 1<br/>@CRY 1 F","0","0","-"
"Jake Vokins","SOU","D","634","FA","SHU 1<br/>@SOU 3 F","0","0","-"
"Danny Ward","LEI","G","635","FA","MUN 2<br/>@LEI 0 F","0","0","-"
"Callum Whelan","WAT","M","636","FA","WAT 2<br/>@ARS 3 F","0","0","-"
"Harvey White","TOT","M","637","FA","TOT 1<br/>@CRY 1 F","0","0","-"
"Alfie Whiteman","TOT","G","638","FA","TOT 1<br/>@CRY 1 F","0","0","-"
"Jack Wilshere","WHU","M","639","FA","AVL 1<br/>@WHU 1 F","0","0","-"
"Ben Winterbottom","LIV","G","640","FA","LIV 3<br/>@NEW 1 F","0","0","-"
"Henry Wise","WAT","M","641","FA","WAT 2<br/>@ARS 3 F","0","0","-"
"Sam Woods","CRY","D","642","FA","TOT 1<br/>@CRY 1 F","0","0","-"
"Romaric Yapi","BHA","D","643","FA","BHA 2<br/>@BUR 1 F","0","0","-"
"DeAndre Yedlin","NEW","D","644","FA","LIV 3<br/>@NEW 1 F","0","0","-"
"Jack Young","NEW","M","645","FA","LIV 3<br/>@NEW 1 F","0","0","-"
"Oleksandr Zinchenko","MCI","D,M","646","FA","NOR 0<br/>@MCI 5 F","0","0","-"
"Heurelho Gomes","WAT","G","647","FA","WAT 2<br/>@ARS 3 F","0","0","-"
"Patrick van Aanholt","CRY","D","648","mcavinur","TOT 1<br/>@CRY 1 F","0","0","-"
"Sepp van den Berg","LIV","D","649","FA","LIV 3<br/>@NEW 1 F","0","0","-"
"Michail Antonio","WHU","M,F","650","MAX","AVL 1<br/>@WHU 1 F","-0.25","-0.25","-"
