"Player","Team","Position","Rk","Status","Opponent","FPts","FP/G","% Owned","+/-"
"Folarin Balogun","ARS","F","481","W (Tue)","ARS 2<br/>@CHE 2 F","0","0","0%","-0.1%"
"Anthony Gordon","EVE","M,F","482","W (Tue)","NEW 2<br/>@EVE 2 F","0","0","0%","+0.1%"
"Caoimhin Kelleher","LIV","G","483","W (Tue)","LIV 2<br/>@WOL 1 F","0","0","0%","+0.1%"
"Jed Steer","AVL","G","484","W (Tue)","WAT 1<br/>@AVL 2 F","0","0","0%","0%"
"Kieron Freeman","SHU","D","485","W (Tue)","MCI 1<br/>@SHU 0 F","0","0","0%","0%"
"James Justin","LEI","D","486","W (Tue)","WHU 1<br/>@LEI 4 F","0","0","0%","0%"
"Maximilian Kilman","WOL","D","487","W (Tue)","LIV 2<br/>@WOL 1 F","0","0","0%","0%"
"Ben Osborn","SHU","M","488","W (Tue)","MCI 1<br/>@SHU 0 F","0","0","0%","0%"
"Domingos Quina","WAT","M","489","W (Tue)","WAT 1<br/>@AVL 2 F","0","0","0%","0%"
"Josh Brownhill","BUR","M","490","W (Tue)","BUR 2<br/>@MUN 0 F","0","0","0%","+0.3%"
"Sam McQueen","SOU","D","491","W (Tue)","SOU 2<br/>@CRY 0 F","0","0","0%","0%"
"Bailey Peacock-Farrell","BUR","G","492","W (Tue)","BUR 2<br/>@MUN 0 F","0","0","0%","0%"
"Ezequiel Schelotto","BHA","D","493","W (Tue)","BHA 1<br/>@BOU 3 F","0","0","0%","0%"
"Michael Verrips","SHU","G","494","W (Tue)","MCI 1<br/>@SHU 0 F","0","0","0%","+0.1%"
"Daniel Bachmann","WAT","G","495","W (Tue)","WAT 1<br/>@AVL 2 F","0","0","0%","0%"
"Filip Benkovic","LEI","D","496","W (Tue)","WHU 1<br/>@LEI 4 F","0","0","0%","0%"
"Alpha Richard Dionkou","MCI","D","497","W (Tue)","MCI 1<br/>@SHU 0 F","0","0","0%","+0.2%"
"Stephen Henderson","CRY","G","498","W (Tue)","SOU 2<br/>@CRY 0 F","0","0","0%","0%"
"Ben Johnson","WHU","M","499","W (Tue)","WHU 1<br/>@LEI 4 F","0","0","0%","0%"
"Henri Lansbury","AVL","M","500","W (Tue)","WAT 1<br/>@AVL 2 F","0","0","0%","0%"
"Adam Lewis","LIV","M","501","W (Tue)","LIV 2<br/>@WOL 1 F","0","0","0%","0%"
"Andy Lonergan","LIV","G","502","W (Tue)","LIV 2<br/>@WOL 1 F","0","0","0%","+0.1%"
"Cuco Martina","EVE","D","503","W (Tue)","NEW 2<br/>@EVE 2 F","0","0","0%","0%"
"Meritan Shabani","WOL","M","504","W (Tue)","LIV 2<br/>@WOL 1 F","0","0","0%","+0.1%"
"Sam Surridge","BOU","F","505","W (Tue)","BHA 1<br/>@BOU 3 F","0","0","0%","0%"
"Cameron Archer","AVL","F","506","W (Tue)","WAT 1<br/>@AVL 2 F","0","0","0%","0%"
"Dennis Cirkin","TOT","D","507","W (Tue)","NOR 1<br/>@TOT 2 F","0","0","0%","+0.2%"
"Leighton Clarkson","LIV","M","508","W (Tue)","LIV 2<br/>@WOL 1 F","0","0","0%","0%"
"Tom Dele-Bashiru","WAT","M","509","W (Tue)","WAT 1<br/>@AVL 2 F","0","0","0%","0%"
"Borja Baston","AVL","F","510","W (Tue)","WAT 1<br/>@AVL 2 F","0","0","0%","-"
"Thomas Hill","LIV","F","511","W (Tue)","LIV 2<br/>@WOL 1 F","0","0","0%","0%"
"Beram Kayal","BHA","M","512","W (Tue)","BHA 1<br/>@BOU 3 F","0","0","0%","0%"
"Harry Lewis","SOU","G","513","W (Tue)","SOU 2<br/>@CRY 0 F","0","0","0%","+0.1%"
"DMani Mellor","MUN","F","514","W (Tue)","BUR 2<br/>@MUN 0 F","0","0","0%","-0.1%"
"Brandon Pierrick Keutcha","CRY","M","515","W (Tue)","SOU 2<br/>@CRY 0 F","0","0","0%","0%"
"Largie Ramazani","MUN","F","516","W (Tue)","BUR 2<br/>@MUN 0 F","0","0","0%","+0.1%"
"Panagiotis Retsos","SHU","D","517","W (Tue)","MCI 1<br/>@SHU 0 F","0","0","0%","-"
"William Smallbone","SOU","M,F","518","W (Tue)","SOU 2<br/>@CRY 0 F","0","0","0%","0%"
"Andreas Sondergaard","WOL","G","519","W (Tue)","LIV 2<br/>@WOL 1 F","0","0","0%","+0.1%"
"Terry Taylor","WOL","M","520","W (Tue)","LIV 2<br/>@WOL 1 F","0","0","0%","0%"
"Alfie Whiteman","TOT","G","521","W (Tue)","NOR 1<br/>@TOT 2 F","0","0","0%","0%"
"Beni Baningime","EVE","M","522","W (Tue)","NEW 2<br/>@EVE 2 F","0","0","0%","0%"
"Tolaji Bola","ARS","D","523","W (Tue)","ARS 2<br/>@CHE 2 F","0","0","0%","+0.1%"
"Chem Campbell","WOL","F","524","W (Tue)","LIV 2<br/>@WOL 1 F","0","0","0%","+0.1%"
"Pedro Chirivella","LIV","M","525","W (Tue)","LIV 2<br/>@WOL 1 F","0","0","0%","0%"
"Leon Clarke","SHU","F","526","W (Tue)","MCI 1<br/>@SHU 0 F","0","0","0%","0%"
"Alex Cochrane","BHA","D","527","W (Tue)","BHA 1<br/>@BOU 3 F","0","0","0%","0%"
"Jamie Cumming","CHE","G","528","W (Tue)","ARS 2<br/>@CHE 2 F","0","0","0%","-0.1%"
"Jordan Davies","BHA","M","529","W (Tue)","BHA 1<br/>@BOU 3 F","0","0","0%","0%"
"William Dennis","BOU","G","530","W (Tue)","BHA 1<br/>@BOU 3 F","0","0","0%","0%"
"Gavin Kilkenny","BOU","M","531","W (Tue)","BHA 1<br/>@BOU 3 F","0","0","0%","+0.1%"
"Nya Kirby","CRY","M","532","W (Tue)","SOU 2<br/>@CRY 0 F","0","0","0%","0%"
"Yasser Larouci","LIV","D","533","W (Tue)","LIV 2<br/>@WOL 1 F","0","0","0%","0%"
"Luis Longstaff","LIV","M","534","W (Tue)","LIV 2<br/>@WOL 1 F","0","0","0%","0%"
"Alexis Mac Allister","BHA","M","535","W (Tue)","BHA 1<br/>@BOU 3 F","0","0","0%","-"
"Zech Medley","ARS","D","536","W (Tue)","ARS 2<br/>@CHE 2 F","0","0","0%","+0.1%"
"Daniel NLundulu","SOU","F","537","W (Tue)","SOU 2<br/>@CRY 0 F","0","0","0%","0%"
"Taylor Richards","BHA","M,F","538","W (Tue)","BHA 1<br/>@BOU 3 F","0","0","0%","0%"
"Lewis Richardson","BUR","M","539","W (Tue)","BUR 2<br/>@MUN 0 F","0","0","0%","+0.1%"
"Jack Rodwell","SHU","M","540","W (Tue)","MCI 1<br/>@SHU 0 F","0","0","0%","+0.1%"
"Layton Stewart","LIV","F","541","W (Tue)","LIV 2<br/>@WOL 1 F","0","0","0%","-0.1%"
"Max Taylor","MUN","D","542","W (Tue)","BUR 2<br/>@MUN 0 F","0","0","0%","+0.1%"
"Neco Williams","LIV","D","543","W (Tue)","LIV 2<br/>@WOL 1 F","0","0","0%","0%"
"Taylor Perry","WOL","M","544","W (Tue)","LIV 2<br/>@WOL 1 F","0","0","0%","0%"
"Jake Vokins","SOU","D","545","W (Tue)","SOU 2<br/>@CRY 0 F","0","0","0%","0%"
"Faustino Anjorin","CHE","M","546","W (Tue)","ARS 2<br/>@CHE 2 F","0","0","0%","0%"
"Brandon Austin","TOT","G","547","W (Tue)","NOR 1<br/>@TOT 2 F","0","0","0%","0%"
"Lewis Baker","CHE","M","548","W (Tue)","ARS 2<br/>@CHE 2 F","0","0","0%","0%"
"Jack Bearne","LIV","M","549","W (Tue)","LIV 2<br/>@WOL 1 F","0","0","0%","0%"
"DiShon Bernard","MUN","D","550","W (Tue)","BUR 2<br/>@MUN 0 F","0","0","0%","0%"
"Robbie Burton","ARS","M","551","W (Tue)","ARS 2<br/>@CHE 2 F","0","0","0%","+0.1%"
"Thomas Clayton","LIV","D","552","W (Tue)","LIV 2<br/>@WOL 1 F","0","0","0%","0%"
"Flavio Cristovao","WOL","D","553","W (Tue)","LIV 2<br/>@WOL 1 F","0","0","0%","0%"
"Luke Cundle","WOL","M","554","W (Tue)","LIV 2<br/>@WOL 1 F","0","0","0%","0%"
"Elijah Dixon-Bonner","LIV","M","555","W (Tue)","LIV 2<br/>@WOL 1 F","0","0","0%","+0.1%"
"Ethan Galbraith","MUN","M","556","W (Tue)","BUR 2<br/>@MUN 0 F","0","0","0%","0%"
"Mace Goodridge","BUR","M","557","W (Tue)","BUR 2<br/>@MUN 0 F","0","0","0%","0%"
"Corey Jordan","BOU","D","558","W (Tue)","BHA 1<br/>@BOU 3 F","0","0","0%","0%"
"Billy Koumetio","LIV","D","559","W (Tue)","LIV 2<br/>@WOL 1 F","0","0","0%","0%"
"Adam Legzdins","BUR","G","560","W (Tue)","BUR 2<br/>@MUN 0 F","0","0","0%","0%"
"Dylan Levitt","MUN","M","561","W (Tue)","BUR 2<br/>@MUN 0 F","0","0","0%","+0.1%"
"Ryan Longman","BHA","M","562","W (Tue)","BHA 1<br/>@BOU 3 F","0","0","0%","0%"
"Teden Mengi","MUN","D","563","W (Tue)","BUR 2<br/>@MUN 0 F","0","0","0%","0%"
"Tyrick Mitchell","CRY","D","564","W (Tue)","SOU 2<br/>@CRY 0 F","0","0","0%","+0.1%"
"James Norris","LIV","D","565","W (Tue)","LIV 2<br/>@WOL 1 F","0","0","0%","0%"
"Warren OHora","BHA","D","566","W (Tue)","BHA 1<br/>@BOU 3 F","0","0","0%","0%"
"Owen Otasowie","WOL","M","567","W (Tue)","LIV 2<br/>@WOL 1 F","0","0","0%","0%"
"Arnau Puigmal Martinez","MUN","M","568","W (Tue)","BUR 2<br/>@MUN 0 F","0","0","0%","+0.1%"
"Bojan Radulovic Samoukovic","BHA","F","569","W (Tue)","BHA 1<br/>@BOU 3 F","0","0","0%","0%"
"Haydon Roberts","BHA","D","570","W (Tue)","BHA 1<br/>@BOU 3 F","0","0","0%","0%"
"Christian Saydee","BOU","M","571","W (Tue)","BHA 1<br/>@BOU 3 F","0","0","0%","0%"
"Elias Sorensen","NEW","F","572","W (Tue)","NEW 2<br/>@EVE 2 F","0","0","0%","0%"
"Bayli Spencer-Adams","WAT","D","573","W (Tue)","WAT 1<br/>@AVL 2 F","0","0","0%","0%"
"Jack Spong","BHA","M","574","W (Tue)","BHA 1<br/>@BOU 3 F","0","0","0%","0%"
"Nikola Tavares","CRY","D","575","W (Tue)","SOU 2<br/>@CRY 0 F","0","0","0%","0%"
"Kyle Taylor","BOU","M","576","W (Tue)","BHA 1<br/>@BOU 3 F","0","0","0%","0%"
"Henry Wise","WAT","M","577","W (Tue)","WAT 1<br/>@AVL 2 F","0","0","0%","+0.1%"
"Jake Wright","SHU","D","578","W (Tue)","MCI 1<br/>@SHU 0 F","0","0","0%","0%"
"Romaric Yapi","BHA","D","579","W (Tue)","BHA 1<br/>@BOU 3 F","0","0","0%","0%"
"Dennis Adeniran","EVE","M","580","W (Tue)","NEW 2<br/>@EVE 2 F","0","0","0%","0%"
"Thomas Allan","NEW","F","581","W (Tue)","NEW 2<br/>@EVE 2 F","0","0","0%","0%"
"Joseph Anang","WHU","G","582","W (Tue)","WHU 1<br/>@LEI 4 F","0","0","0%","0%"
"Jamal Balogun","WAT","D","583","W (Tue)","WAT 1<br/>@AVL 2 F","0","0","0%","0%"
"Mason Barrett","WAT","D","584","W (Tue)","WAT 1<br/>@AVL 2 F","0","0","0%","0%"
"Jayden Bennetts","WAT","M","585","W (Tue)","WAT 1<br/>@AVL 2 F","0","0","0%","0%"
"Nathan Bishop","MUN","G","586","W (Tue)","BUR 2<br/>@MUN 0 F","0","0","0%","-"
"Morgan Boyes","LIV","D","587","W (Tue)","LIV 2<br/>@WOL 1 F","0","0","0%","0%"
"Oskar Buur","WOL","D","588","W (Tue)","LIV 2<br/>@WOL 1 F","0","0","0%","0%"
"Lewis Cass","NEW","D","589","W (Tue)","NEW 2<br/>@EVE 2 F","0","0","0%","0%"
"Bernardo Rosa","WHU","M","590","W (Tue)","WHU 1<br/>@LEI 4 F","0","0","0%","0%"
"Sam Dalby","WAT","F","591","W (Tue)","WAT 1<br/>@AVL 2 F","0","0","0%","0%"
"Archie Davies","BHA","D","592","W (Tue)","BHA 1<br/>@BOU 3 F","0","0","0%","0%"
"Jimmy Dunne","BUR","D","593","W (Tue)","BUR 2<br/>@MUN 0 F","0","0","0%","0%"
"Jake Eastwood","SHU","G","594","W (Tue)","MCI 1<br/>@SHU 0 F","0","0","0%","0%"
"Tony Gallacher","LIV","D","595","W (Tue)","LIV 2<br/>@WOL 1 F","0","0","0%","0%"
"Brooklyn Genesini","BOU","D","596","W (Tue)","BHA 1<br/>@BOU 3 F","0","0","0%","0%"
"Liam Gibson","NEW","D,M","597","W (Tue)","NEW 2<br/>@EVE 2 F","0","0","0%","0%"
"Peter Gwargis","BHA","M","598","W (Tue)","BHA 1<br/>@BOU 3 F","0","0","0%","0%"
"Kaylen Hinds","WAT","F","599","W (Tue)","WAT 1<br/>@AVL 2 F","0","0","0%","0%"
"Joseph Hungbo","WAT","M","600","W (Tue)","WAT 1<br/>@AVL 2 F","0","0","0%","0%"
"Andi Janjeva","WAT","D","601","W (Tue)","WAT 1<br/>@AVL 2 F","0","0","0%","0%"
"Teddy Jenks","BHA","M","602","W (Tue)","BHA 1<br/>@BOU 3 F","0","0","0%","0%"
"Ali Koiki","BUR","D","603","W (Tue)","BUR 2<br/>@MUN 0 F","0","0","0%","0%"
"Matej Kovar","MUN","G","604","W (Tue)","BUR 2<br/>@MUN 0 F","0","0","0%","0%"
"Ethan Laird","MUN","D","605","W (Tue)","BUR 2<br/>@MUN 0 F","0","0","0%","0%"
"Ian Maatsen","CHE","D","606","W (Tue)","ARS 2<br/>@CHE 2 F","0","0","0%","0%"
"Archie Mair","NOR","G","607","W (Tue)","NOR 1<br/>@TOT 2 F","0","0","0%","0%"
"Josh Martin","NOR","M","608","W (Tue)","NOR 1<br/>@TOT 2 F","0","0","0%","0%"
"Giovanni McGregor","CRY","M","609","W (Tue)","SOU 2<br/>@CRY 0 F","0","0","0%","0%"
"Lewis Richards","WOL","D","610","W (Tue)","LIV 2<br/>@WOL 1 F","0","0","0%","0%"
"Jack Robinson","SHU","D","611","W (Tue)","MCI 1<br/>@SHU 0 F","0","0","0%","0%"
"Matija Sarkic","AVL","G","612","W (Tue)","WAT 1<br/>@AVL 2 F","0","0","0%","0%"
"Callum Whelan","WAT","M","613","W (Tue)","WAT 1<br/>@AVL 2 F","0","0","0%","0%"
"Ben Winterbottom","LIV","G","614","W (Tue)","LIV 2<br/>@WOL 1 F","0","0","0%","0%"
"David Luiz","ARS","D","615","ColmL","ARS 2<br/>@CHE 2 F","-4","-4","52%","0%"
