"Player","Team","Position","Rk","Status","Opponent","FPts","FP/G","% Owned","+/-"
"James Justin","LEI","D","481","W (Tue)","LEI 9<br/>@SOU 0 F","0","0","0%","+0.1%"
"Bailey Peacock-Farrell","BUR","G","482","W (Tue)","CHE 4<br/>@BUR 2 F","0","0","0%","0%"
"Callum Slattery","SOU","M","483","W (Tue)","LEI 9<br/>@SOU 0 F","0","0","0%","0%"
"Dennis Srbeny","NOR","F","484","W (Tue)","MUN 3<br/>@NOR 1 F","0","0","0%","0%"
"Kortney Hause","AVL","D","485","W (Tue)","AVL 0<br/>@MCI 3 F","0","0","0%","0%"
"Caoimhin Kelleher","LIV","G","486","W (Tue)","TOT 1<br/>@LIV 2 F","0","0","0%","-0.1%"
"Sam McQueen","SOU","D","487","W (Tue)","LEI 9<br/>@SOU 0 F","0","0","0%","0%"
"Andreas Sondergaard","WOL","G","488","W (Tue)","WOL 1<br/>@NEW 1 F","0","0","0%","0%"
"Marvin Zeegelaar","WAT","D","489","W (Tue)","BOU 0<br/>@WAT 0 F","0","0","0%","0%"
"Filip Benkovic","LEI","D","490","W (Tue)","LEI 9<br/>@SOU 0 F","0","0","0%","0%"
"Robbie Burton","ARS","M","491","W (Tue)","CRY 2<br/>@ARS 2 F","0","0","0%","+0.1%"
"Leon Clarke","SHU","F","492","W (Tue)","SHU 1<br/>@WHU 1 F","0","0","0%","+0.1%"
"Jamie Cumming","CHE","G","493","W (Tue)","CHE 4<br/>@BUR 2 F","0","0","0%","0%"
"Taylor Harwood-Bellis","MCI","D","494","W (Tue)","AVL 0<br/>@MCI 3 F","0","0","0%","+0.1%"
"Stephen Henderson","CRY","G","495","W (Tue)","CRY 2<br/>@ARS 2 F","0","0","0%","0%"
"Ben Johnson","WHU","M","496","W (Tue)","SHU 1<br/>@WHU 1 F","0","0","0%","0%"
"Curtis Jones","LIV","M","497","W (Tue)","TOT 1<br/>@LIV 2 F","0","0","0%","0%"
"Max Kilman","WOL","D","498","W (Tue)","WOL 1<br/>@NEW 1 F","0","0","0%","0%"
"Henri Lansbury","AVL","M","499","W (Tue)","AVL 0<br/>@MCI 3 F","0","0","0%","0%"
"David Martin","WHU","G","500","W (Tue)","SHU 1<br/>@WHU 1 F","0","0","0%","0%"
"Cuco Martina","EVE","D","501","W (Tue)","EVE 2<br/>@BHA 3 F","0","0","0%","-0.1%"
"Daniel NLundulu","SOU","F","502","W (Tue)","LEI 9<br/>@SOU 0 F","0","0","0%","0%"
"Bojan Radulovic Samoukovic","BHA","F","503","W (Tue)","EVE 2<br/>@BHA 3 F","0","0","0%","+0.1%"
"Taylor Richards","BHA","M,F","504","W (Tue)","EVE 2<br/>@BHA 3 F","0","0","0%","+0.1%"
"Ezequiel Schelotto","BHA","D","505","W (Tue)","EVE 2<br/>@BHA 3 F","0","0","0%","0%"
"Michael Verrips","SHU","G","506","W (Tue)","SHU 1<br/>@WHU 1 F","0","0","0%","0%"
"Alfie Whiteman","TOT","G","507","W (Tue)","TOT 1<br/>@LIV 2 F","0","0","0%","0%"
"Cameron Archer","AVL","F","508","W (Tue)","AVL 0<br/>@MCI 3 F","0","0","0%","-0.1%"
"Kean Bryan","SHU","D","509","W (Tue)","SHU 1<br/>@WHU 1 F","0","0","0%","0%"
"Pontus Dahlberg","WAT","G","510","W (Tue)","BOU 0<br/>@WAT 0 F","0","0","0%","0%"
"Tom Dele-Bashiru","WAT","M","511","W (Tue)","BOU 0<br/>@WAT 0 F","0","0","0%","0%"
"Lovre Kalinic","AVL","G","512","W (Tue)","AVL 0<br/>@MCI 3 F","0","0","0%","0%"
"Herbie Kane","LIV","M","513","W (Tue)","TOT 1<br/>@LIV 2 F","0","0","0%","+0.2%"
"Adam Lewis","LIV","M","514","W (Tue)","TOT 1<br/>@LIV 2 F","0","0","0%","+0.1%"
"Andy Lonergan","LIV","G","515","W (Tue)","TOT 1<br/>@LIV 2 F","0","0","0%","0%"
"Luis Longstaff","LIV","M","516","W (Tue)","TOT 1<br/>@LIV 2 F","0","0","0%","+0.1%"
"Orjan Nyland","AVL","G","517","W (Tue)","AVL 0<br/>@MCI 3 F","0","0","0%","0%"
"Kayne Ramsay","SOU","D","518","W (Tue)","LEI 9<br/>@SOU 0 F","0","0","0%","0%"
"Jacob Ramsey","AVL","M","519","W (Tue)","AVL 0<br/>@MCI 3 F","0","0","0%","+0.1%"
"Richard Stearman","SHU","D","520","W (Tue)","SHU 1<br/>@WHU 1 F","0","0","0%","0%"
"Jake Vokins","SOU","D","521","W (Tue)","LEI 9<br/>@SOU 0 F","0","0","0%","0%"
"Sam Woods","CRY","D","522","W (Tue)","CRY 2<br/>@ARS 2 F","0","0","0%","0%"
"Daniel Bachmann","WAT","G","523","W (Tue)","BOU 0<br/>@WAT 0 F","0","0","0%","0%"
"Tudor Baluta","BHA","D","524","W (Tue)","EVE 2<br/>@BHA 3 F","0","0","0%","0%"
"Beni Baningime","EVE","M","525","W (Tue)","EVE 2<br/>@BHA 3 F","0","0","0%","0%"
"Adrian Bernabe","MCI","M","526","W (Tue)","AVL 0<br/>@MCI 3 F","0","0","0%","0%"
"Matt Butcher","BOU","M","527","W (Tue)","BOU 0<br/>@WAT 0 F","0","0","0%","0%"
"Leighton Clarkson","LIV","M","528","W (Tue)","TOT 1<br/>@LIV 2 F","0","0","0%","0%"
"Alex Cochrane","BHA","D","529","W (Tue)","EVE 2<br/>@BHA 3 F","0","0","0%","0%"
"Conor Coventry","WHU","M","530","W (Tue)","SHU 1<br/>@WHU 1 F","0","0","0%","0%"
"William Dennis","BOU","G","531","W (Tue)","BOU 0<br/>@WAT 0 F","0","0","0%","0%"
"Philip Heise","NOR","D","532","W (Tue)","MUN 3<br/>@NOR 1 F","0","0","0%","0%"
"Gavin Kilkenny","BOU","M","533","W (Tue)","BOU 0<br/>@WAT 0 F","0","0","0%","0%"
"Nya Kirby","CRY","M","534","W (Tue)","CRY 2<br/>@ARS 2 F","0","0","0%","+0.1%"
"Adam Legzdins","BUR","G","535","W (Tue)","CHE 4<br/>@BUR 2 F","0","0","0%","0%"
"Harry Lewis","SOU","G","536","W (Tue)","LEI 9<br/>@SOU 0 F","0","0","0%","0%"
"Taylor Perry","WOL","M","537","W (Tue)","WOL 1<br/>@NEW 1 F","0","0","0%","0%"
"Dion Sanderson","WOL","D","538","W (Tue)","WOL 1<br/>@NEW 1 F","0","0","0%","0%"
"Japhet Tanganga","TOT","D","539","W (Tue)","TOT 1<br/>@LIV 2 F","0","0","0%","+0.1%"
"Faustino Anjorin","CHE","M","540","W (Tue)","CHE 4<br/>@BUR 2 F","0","0","0%","0%"
"Pedro Chirivella","LIV","M","541","W (Tue)","TOT 1<br/>@LIV 2 F","0","0","0%","-0.1%"
"Jordan Davies","BHA","M","542","W (Tue)","EVE 2<br/>@BHA 3 F","0","0","0%","0%"
"Alpha Richard Dionkou","MCI","D","543","W (Tue)","AVL 0<br/>@MCI 3 F","0","0","0%","+0.1%"
"Mihai-Alexandru Dobre","BOU","M","544","W (Tue)","BOU 0<br/>@WAT 0 F","0","0","0%","0%"
"Teddy Jenks","BHA","M","545","W (Tue)","EVE 2<br/>@BHA 3 F","0","0","0%","0%"
"Ryan Longman","BHA","M","546","W (Tue)","EVE 2<br/>@BHA 3 F","0","0","0%","0%"
"Lewis Richardson","BUR","M","547","W (Tue)","CHE 4<br/>@BUR 2 F","0","0","0%","0%"
"Haydon Roberts","BHA","D","548","W (Tue)","EVE 2<br/>@BHA 3 F","0","0","0%","0%"
"Nikola Tavares","CRY","D","549","W (Tue)","CRY 2<br/>@ARS 2 F","0","0","0%","0%"
"Benny Ashley-Seal","WOL","F","550","W (Tue)","WOL 1<br/>@NEW 1 F","0","0","0%","-"
"Brandon Austin","TOT","G","551","W (Tue)","TOT 1<br/>@LIV 2 F","0","0","0%","0%"
"Tolaji Bola","ARS","D","552","W (Tue)","CRY 2<br/>@ARS 2 F","0","0","0%","-0.1%"
"Andrew Crofts","BHA","M","553","W (Tue)","EVE 2<br/>@BHA 3 F","0","0","0%","0%"
"Luke Cundle","WOL","M","554","W (Tue)","WOL 1<br/>@NEW 1 F","0","0","0%","0%"
"Archie Davies","BHA","D","555","W (Tue)","EVE 2<br/>@BHA 3 F","0","0","0%","0%"
"Akin Famewo","NOR","D","556","W (Tue)","MUN 3<br/>@NOR 1 F","0","0","0%","0%"
"Marc Guehi","CHE","D","557","W (Tue)","CHE 4<br/>@BUR 2 F","0","0","0%","0%"
"Peter Gwargis","BHA","M","558","W (Tue)","EVE 2<br/>@BHA 3 F","0","0","0%","0%"
"Nathan Holland","WHU","M","559","W (Tue)","SHU 1<br/>@WHU 1 F","0","0","0%","0%"
"Corey Jordan","BOU","D","560","W (Tue)","BOU 0<br/>@WAT 0 F","0","0","0%","0%"
"Yasser Larouci","LIV","D","561","W (Tue)","TOT 1<br/>@LIV 2 F","0","0","0%","0%"
"Ian Maatsen","CHE","D","562","W (Tue)","CHE 4<br/>@BUR 2 F","0","0","0%","0%"
"Archie Mair","NOR","G","563","W (Tue)","MUN 3<br/>@NOR 1 F","0","0","0%","0%"
"Warren OHora","BHA","D","564","W (Tue)","EVE 2<br/>@BHA 3 F","0","0","0%","0%"
"Jack Spong","BHA","M","565","W (Tue)","EVE 2<br/>@BHA 3 F","0","0","0%","0%"
"Romaric Yapi","BHA","D","566","W (Tue)","EVE 2<br/>@BHA 3 F","0","0","0%","0%"
"Ryan Bertrand","SOU","D,M","567","W (Tue)","LEI 9<br/>@SOU 0 F","-4.9","-4.9","14%","+0.1%"
