,id,name,team,position,position_id,gw_01,gw_02,gw_03,gw_04,gw_05,gw_06,gw_07,gw_08,gw_09,gw_10,gw_11,gw_12,gw_13,gw_14,gw_15,gw_16,gw_17,gw_18,gw_19,gw_20,gw_21,gw_22,gw_23,gw_24,gw_25,gw_26,gw_27,gw_28,gw_29
329,330,Benjamin Mendy,MCI,D,2,0.0,9.75,19.75,0.0,0.0,0.0,10.35,15.6,17.55,7.9,6.0,0.0,1.7,0.0,0.0,13.4,0.0,0.0,0.0,0.0,7.2,0.0,0.0,0.0,12.35,,,,
330,331,Eric Garcia,MCI,D,2,0.0,1.8,0.0,2.35,0.0,11.9,8.8,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,,,,
331,332,Joao Cancelo,MCI,D,2,2.5,0.0,0.0,0.0,10.05,0.0,7.5,22.3,11.65,17.05,6.95,0.0,3.2,0.0,0.0,16.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,,,,
332,333,John Stones,MCI,D,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.75,5.0,5.1,0.0,0.0,6.5,0.0,15.65,9.95,6.05,16.15,0.0,7.05,2.65,0.0,0.0,0.0,,,,
333,334,Kyle Walker,MCI,D,2,10.2,7.5,8.8,14.2,4.2,10.65,0.0,0.0,0.0,0.0,0.0,4.2,7.05,5.6,11.3,0.0,23.0,6.0,20.1,5.0,6.95,5.55,10.35,1.5,16.65,,,,
334,335,Nicolas Otamendi,MCI,D,2,6.85,6.2,7.05,16.95,7.35,0.0,0.0,0.0,0.0,2.65,0.0,4.55,29.85,0.0,14.2,0.0,0.5,6.35,0.0,5.75,0.0,11.55,7.8,4.05,15.05,,,,
335,336,Taylor Harwood-Bellis,MCI,D,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
336,337,Fernandinho,MCI,"D,M",3,10.4,8.0,7.25,10.35,6.7,8.4,12.0,6.15,0.25,2.1,11.6,12.0,9.35,10.4,6.15,5.2,6.6,0.0,0.0,5.3,9.35,6.35,0.0,0.0,7.5,,,,
337,338,Oleksandr Zinchenko,MCI,"D,M",3,12.1,0.0,0.0,15.85,5.7,18.95,0.0,0.0,0.0,0.0,0.0,10.75,0.0,0.0,14.95,0.0,0.0,7.2,14.9,0.0,0.0,0.0,7.85,11.25,3.25,,,,
338,339,Adrian Bernabe,MCI,M,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
339,340,David Silva,MCI,M,4,0.0,0.0,0.0,0.0,4.25,0.0,1.25,19.6,7.75,17.0,7.5,1.25,25.0,0.0,22.75,21.85,6.25,2.5,8.25,21.85,14.25,10.5,1.0,26.45,0.0,,,,
340,341,Ilkay Gundogan,MCI,M,4,5.75,1.25,14.25,0.0,8.0,1.5,15.5,12.85,11.75,2.5,1.6,6.75,0.0,9.7,2.0,17.85,10.85,4.75,2.25,0.0,7.5,2.75,11.5,11.1,7.75,,,,
341,342,Kevin De Bruyne,MCI,M,4,9.0,15.85,22.35,19.1,0.0,23.75,9.7,8.45,16.35,21.85,19.5,18.45,41.6,8.95,26.0,20.45,13.0,5.25,23.75,10.35,24.6,14.2,29.75,15.25,36.5,,,,
342,343,Rodrigo,MCI,M,4,2.75,5.95,1.0,10.35,11.75,12.25,7.5,9.35,0.5,7.6,15.75,8.9,13.1,10.2,11.85,0.0,0.0,26.25,9.6,20.9,2.0,12.0,9.7,1.75,7.2,,,,
343,344,Tommy Doyle,MCI,M,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
344,345,Bernardo Silva,MCI,"M,F",5,2.0,7.45,6.75,0.75,3.25,6.6,0.0,20.25,11.5,0.0,0.0,2.35,39.25,20.85,10.6,11.85,15.5,20.5,0.0,23.75,1.0,7.75,11.0,8.25,4.35,,,,
345,346,Phil Foden,MCI,"M,F",5,0.0,0.0,0.5,0.0,0.0,2.25,12.5,0.5,0.0,3.5,3.5,0.0,0.0,0.0,0.0,8.0,1.25,0.0,2.0,2.0,2.0,0.0,0.0,0.0,14.35,,,,
346,347,Riyad Mahrez,MCI,"M,F",5,10.75,6.7,25.0,11.0,4.75,14.85,15.6,0.0,0.75,36.25,20.25,26.5,31.75,0.0,15.2,0.0,0.0,3.0,30.25,12.75,8.25,8.5,0.75,4.5,3.5,,,,
347,348,Gabriel Jesus,MCI,F,6,2.25,0.0,18.25,4.5,1.25,3.0,29.85,26.5,10.5,27.0,1.25,15.0,0.0,-1.0,0.0,15.85,5.0,13.5,15.0,23.5,10.0,7.0,5.25,0.0,13.6,,,,
348,349,Ian Carlo Poveda-Ocampo,MCI,F,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
349,350,Leroy Sane,MCI,F,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
350,351,Raheem Sterling,MCI,F,6,5.5,22.5,11.25,3.5,11.0,5.0,0.75,17.0,7.5,0.0,6.25,18.5,0.0,12.75,6.0,14.6,9.5,15.0,34.25,7.25,16.5,12.6,17.25,16.45,17.25,,,,
351,352,Sergio Aguero,MCI,F,6,4.6,1.0,0.0,11.25,3.5,14.25,0.0,0.0,23.5,46.25,3.5,9.0,27.25,7.0,31.0,1.0,13.25,17.0,11.0,0.0,0.0,0.0,12.5,26.1,0.0,,,,
352,353,David de Gea,MUN,G,1,17.0,5.0,5.5,2.5,5.0,14.5,6.75,9.0,8.75,17.0,12.0,11.0,10.5,5.0,6.25,7.0,13.25,17.0,25.0,11.0,4.5,9.0,5.5,5.5,10.5,,,,
353,354,Lee Grant,MUN,G,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
354,355,Matej Kovar,MUN,G,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
355,356,Sergio Romero,MUN,G,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
356,357,Aaron Wan-Bissaka,MUN,D,2,21.8,17.0,10.4,14.0,0.0,0.0,6.1,7.55,13.35,14.05,4.75,0.0,10.3,11.25,15.1,12.1,7.6,14.5,22.05,10.6,8.45,14.7,11.0,2.15,13.85,,,,
357,358,Ashley Young,MUN,D,2,0.0,0.0,0.0,0.0,10.55,13.5,0.0,7.15,0.0,0.0,0.0,6.1,5.45,0.0,2.8,3.9,6.15,17.7,0.0,9.5,0.0,2.1,0.0,10.2,0.0,,,,
358,359,Axel Tuanzebe,MUN,D,2,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,7.55,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.6,0.0,0.0,0.0,,,,
359,360,Brandon Williams,MUN,D,2,0.0,0.0,0.0,6.3,0.0,12.65,0.0,0.5,2.65,25.85,16.2,0.0,0.0,6.5,0.0,0.0,2.35,0.0,0.0,0.0,3.55,0.0,0.0,0.0,0.0,,,,
360,361,DiShon Bernard,MUN,D,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
361,362,Diogo Dalot,MUN,D,2,0.5,0.0,0.0,0.0,15.65,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
362,363,Eric Bailly,MUN,D,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
363,364,Ethan Laird,MUN,D,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
364,365,Harry Maguire,MUN,D,2,16.7,12.65,8.9,7.05,7.2,16.2,10.95,5.9,9.4,18.95,7.85,6.1,5.65,9.4,5.45,8.1,10.1,16.95,18.9,9.15,4.9,9.7,9.0,9.05,7.4,,,,
365,366,Luke Shaw,MUN,D,2,18.5,7.6,8.4,3.0,0.0,0.6,6.95,0.0,5.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.6,2.0,-0.75,5.2,9.6,3.0,8.75,,,,
366,367,Marcos Rojo,MUN,D,2,0.0,0.0,0.0,0.0,0.8,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
367,368,Max Taylor,MUN,D,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
368,369,Phil Jones,MUN,D,2,0.0,0.0,0.0,10.55,0.0,0.0,0.0,0.0,0.0,0.0,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
369,370,Teden Mengi,MUN,D,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
370,371,Timothy Fosu-Mensah,MUN,D,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
371,372,Victor Lindelof,MUN,D,2,13.8,5.65,5.85,0.0,0.0,14.0,7.05,5.4,5.5,13.55,4.7,5.8,5.0,7.1,8.35,5.4,3.55,14.9,12.75,5.55,15.6,8.4,5.0,5.2,-0.5,,,,
372,373,Andreas Pereira,MUN,M,4,6.25,11.5,0.0,4.0,7.5,15.5,2.25,10.5,6.45,11.0,8.5,5.25,8.0,18.5,4.1,9.0,6.5,7.85,14.5,1.0,8.5,2.25,0.5,0.0,0.0,,,,
373,374,Angel Gomes,MUN,M,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
374,375,Arnau Puigmal Martinez,MUN,M,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
375,376,Daniel James,MUN,M,4,7.25,0.0,5.25,4.35,5.75,14.25,2.75,15.75,2.6,2.5,16.0,7.0,6.5,10.75,20.1,15.5,11.0,3.25,10.75,8.5,5.25,17.75,2.25,11.75,17.1,,,,
376,377,Dylan Levitt,MUN,M,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
377,378,Ethan Galbraith,MUN,M,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
378,379,Fred,MUN,M,4,9.2,10.5,17.3,12.5,6.25,5.95,13.75,5.6,19.75,12.0,10.55,3.85,4.5,11.25,0.0,12.1,15.45,4.8,0.0,13.2,10.95,9.6,0.0,0.0,15.1,,,,
379,380,James Garner,MUN,M,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
380,381,Juan Mata,MUN,M,4,4.85,3.5,3.5,10.75,4.5,0.0,2.25,0.0,2.25,22.5,0.0,0.0,2.25,0.0,7.0,0.0,0.0,7.25,1.25,0.0,4.25,0.0,1.25,1.25,1.75,,,,
381,382,Nemanja Matic,MUN,M,4,0.0,0.0,0.0,9.45,0.0,9.35,10.5,0.0,5.35,13.5,0.0,0.0,7.0,0.0,2.0,0.0,0.0,5.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
382,383,Paul Pogba,MUN,M,4,0.0,9.5,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.1,0.0,0.0,11.25,0.0,0.0,0.0,24.6,0.0,0.0,0.0,6.45,9.25,0.0,,,,
383,384,Scott McTominay,MUN,M,4,0.0,4.1,8.35,0.0,7.5,0.0,0.0,8.55,0.0,0.0,0.0,18.85,10.6,17.25,20.95,19.45,7.85,14.3,9.6,12.1,0.0,10.65,5.35,7.5,16.65,,,,
384,385,Tahith Chong,MUN,M,4,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
385,386,Jesse Lingard,MUN,"M,F",5,1.0,4.0,5.25,2.0,0.0,-0.5,5.0,0.0,0.0,0.0,6.25,2.5,1.0,4.25,3.5,4.75,4.5,0.0,6.25,8.5,3.0,5.5,5.25,3.75,5.0,,,,
386,387,Marcus Rashford,MUN,"M,F",5,0.0,13.25,11.5,0.0,5.35,20.25,4.0,17.1,0.0,26.5,23.0,14.25,4.6,18.5,11.0,27.1,7.5,15.95,21.35,31.5,11.1,14.7,11.75,6.0,10.6,,,,
387,388,Anthony Martial,MUN,F,6,5.35,25.0,11.95,10.1,0.0,14.5,11.25,1.0,4.7,14.75,6.5,0.0,0.0,20.75,0.0,13.5,5.75,0.0,17.25,0.0,6.85,16.5,15.25,9.75,4.85,,,,
388,389,DMani Mellor,MUN,F,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
389,390,Largie Ramazani,MUN,F,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
390,391,Mason Greenwood,MUN,F,6,2.25,19.75,3.35,5.35,2.75,0.0,1.5,0.0,1.0,11.1,10.5,0.5,0.0,0.75,2.0,2.5,1.25,0.0,1.0,7.0,1.1,0.0,1.5,1.75,11.5,,,,
391,392,Karl Darlow,NEW,G,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
392,393,Martin Dubravka,NEW,G,1,19.0,13.5,19.0,16.0,18.25,16.75,17.75,15.25,17.5,7.0,15.0,3.25,16.0,7.25,9.25,11.75,10.75,12.25,5.0,24.75,16.75,9.0,12.0,17.25,9.25,,,,
393,394,Robert Elliot,NEW,G,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
394,395,Ciaran Clark,NEW,D,2,16.3,0.0,0.0,2.6,15.75,0.0,0.0,6.4,16.65,5.95,4.45,0.0,0.0,16.5,0.0,7.55,18.0,0.0,0.0,14.0,7.05,6.3,0.0,0.0,0.0,,,,
395,396,DeAndre Yedlin,NEW,D,2,3.3,-0.9,0.5,0.0,13.6,7.55,2.6,8.6,0.0,0.0,6.65,2.1,0.0,15.95,0.0,6.05,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
396,397,Emil Krafth,NEW,D,2,0.0,1.45,0.0,1.35,0.5,0.0,1.8,0.0,13.1,0.0,0.0,4.55,0.0,0.0,4.1,0.0,0.0,5.3,0.0,2.55,0.0,0.0,6.0,13.2,0.0,,,,
397,398,Fabian Schar,NEW,D,2,0.0,5.4,16.85,8.7,18.95,22.15,5.1,8.2,0.0,0.0,0.0,2.6,17.05,0.0,16.85,0.0,0.0,4.25,13.65,0.0,0.0,5.2,10.3,18.8,6.4,,,,
398,399,Federico Fernandez,NEW,D,2,18.7,4.25,13.0,5.05,0.0,5.9,4.35,0.0,20.15,5.6,7.3,0.0,0.0,10.4,1.25,14.85,16.85,2.0,0.0,18.0,12.85,17.3,0.0,1.9,5.4,,,,
399,400,Florian Lejeune,NEW,D,2,0.0,6.5,19.85,21.1,0.0,7.95,5.65,0.0,0.0,4.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
400,401,Jamaal Lascelles,NEW,D,2,14.45,0.0,0.0,6.3,13.05,0.0,0.0,6.1,13.95,0.0,0.0,5.45,14.25,1.1,9.9,13.55,5.15,6.4,8.25,0.0,0.0,0.0,5.8,16.15,0.0,,,,
401,402,Javier Manquillo,NEW,D,2,0.0,7.6,14.5,0.0,0.0,0.0,3.2,0.0,0.0,0.0,0.0,0.0,17.3,0.0,4.0,0.0,0.0,2.2,8.7,23.75,3.9,5.8,0.0,0.0,8.0,,,,
402,403,Jetro Willems,NEW,D,2,0.0,6.0,0.0,0.0,28.4,13.85,3.4,5.8,1.1,9.55,7.15,0.0,12.0,11.55,8.2,13.3,19.85,15.25,3.25,14.05,15.4,6.0,0.0,0.0,5.7,,,,
403,404,Paul Dummett,NEW,D,2,0.0,0.0,17.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.9,1.6,16.85,12.7,8.0,0.0,1.0,3.95,11.5,14.0,7.45,10.55,2.65,16.15,8.7,,,,
404,405,Matt Ritchie,NEW,"D,M",3,13.95,0.0,0.0,8.0,0.0,0.0,0.0,0.0,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,14.75,9.2,0.0,,,,
405,406,Christian Atsu,NEW,M,4,0.0,4.0,0.0,4.5,1.25,1.25,0.0,1.75,0.0,3.1,1.0,5.7,6.2,0.5,12.0,1.5,4.0,20.5,0.0,2.1,8.5,0.0,0.0,18.0,5.25,,,,
406,407,Isaac Hayden,NEW,M,4,3.85,0.0,7.75,19.7,0.0,7.75,6.85,0.0,14.15,7.35,6.95,1.0,9.0,5.35,13.35,0.0,18.8,12.1,15.7,9.25,5.45,8.7,9.2,8.45,11.5,,,,
407,408,Jonjo Shelvey,NEW,M,4,0.0,0.0,11.0,0.0,0.0,8.5,8.75,0.0,13.8,0.0,9.3,0.0,11.1,9.35,0.0,1.85,19.2,5.9,5.0,20.85,20.3,20.95,16.75,0.0,0.0,,,,
408,409,Ki Sung-Yueng,NEW,M,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
409,410,Matthew Longstaff,NEW,M,4,0.0,15.35,0.0,7.75,18.75,0.0,0.0,3.75,1.25,4.95,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
410,411,Miguel Almiron,NEW,M,4,11.7,9.5,21.1,5.75,3.25,7.6,6.6,6.1,13.6,24.6,7.25,6.0,10.75,8.25,6.35,9.45,11.1,7.75,5.0,9.1,19.75,10.5,4.75,6.6,0.0,,,,
411,412,Sean Longstaff,NEW,M,4,5.85,11.6,1.25,4.35,14.25,1.0,2.5,7.7,3.2,7.75,0.0,8.6,0.0,0.0,14.2,4.35,0.0,0.0,5.75,0.0,0.0,9.0,8.0,6.45,6.6,,,,
412,413,Allan Saint-Maximin,NEW,"M,F",5,15.25,0.0,0.0,0.0,10.25,0.0,0.0,13.0,11.75,0.0,12.35,0.0,7.0,19.35,0.0,10.75,15.25,0.0,4.75,12.5,11.5,17.0,0.0,1.25,0.0,,,,
413,414,Andy Carroll,NEW,F,6,0.0,0.0,6.8,0.0,2.45,22.3,0.0,2.5,0.0,2.35,5.5,1.2,1.85,2.6,0.0,0.0,1.0,0.0,0.0,12.15,0.0,12.55,0.0,0.0,6.75,,,,
414,415,Dwight Gayle,NEW,F,6,0.0,3.25,1.0,0.0,0.0,0.75,0.0,1.0,0.0,12.6,2.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,2.0,,,,
415,416,Joelinton,NEW,F,6,8.7,17.75,5.45,6.35,6.0,11.75,9.25,3.35,8.25,4.35,11.05,6.6,7.6,9.1,6.6,5.2,15.25,10.2,13.0,2.5,9.6,6.2,3.85,13.3,5.25,,,,
416,417,Yoshinori Muto,NEW,F,6,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,1.25,0.0,0.0,3.25,0.0,0.0,0.0,0.0,1.0,1.25,2.0,,,,
417,418,Archie Mair,NOR,G,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
418,419,Michael McGovern,NOR,G,1,0.0,0.0,0.0,0.0,19.5,0.0,0.0,0.0,0.0,0.0,0.0,2.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
419,420,Ralf Fahrmann,NOR,G,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
420,421,Tim Krul,NOR,G,1,24.0,5.0,6.5,4.5,0.0,12.0,7.25,17.25,16.5,5.5,27.5,0.0,10.5,2.5,15.25,26.25,9.0,16.0,11.0,10.0,8.75,4.5,7.5,14.5,11.25,,,,
421,422,Akin Famewo,NOR,D,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
422,423,Christoph Zimmermann,NOR,D,2,14.9,7.75,6.85,6.75,0.0,8.25,8.55,0.0,11.7,10.0,10.95,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,9.1,8.8,13.4,0.0,0.0,6.85,,,,
423,424,Grant Hanley,NOR,D,2,17.75,5.9,6.1,9.15,0.0,8.9,4.3,0.0,2.95,9.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5,0.0,0.0,0.0,6.9,6.8,0.0,,,,
424,425,Jamal Lewis,NOR,D,2,0.0,0.0,0.0,0.0,6.0,7.4,0.0,11.35,0.0,0.5,0.0,8.35,6.25,5.2,9.9,1.7,7.4,6.25,7.6,0.0,0.0,2.0,17.5,8.15,0.0,,,,
425,426,Max Aarons,NOR,D,2,16.6,14.9,8.15,14.4,4.4,6.05,8.35,13.3,15.1,3.55,13.9,4.4,0.0,4.0,7.8,8.7,4.0,0.0,9.85,8.3,5.0,4.55,2.4,5.3,10.7,,,,
426,427,Philip Heise,NOR,D,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
427,428,Sam Byram,NOR,D,2,15.7,9.55,8.6,7.75,0.0,0.0,8.9,0.0,20.75,6.65,14.15,0.0,8.0,0.0,0.0,1.6,0.0,10.6,0.0,5.4,7.3,5.95,0.85,0.0,7.45,,,,
428,429,Timm Klose,NOR,D,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
429,430,Ben Godfrey,NOR,"D,M",3,0.0,0.0,0.0,0.0,3.3,0.0,0.0,5.25,6.6,0.0,14.05,6.2,5.15,6.95,5.05,5.95,11.35,5.8,8.45,6.1,7.15,6.15,4.85,8.5,4.8,,,,
430,431,Ibrahim Amadou,NOR,"D,M",3,0.0,0.0,0.0,0.0,6.75,0.0,0.0,11.8,0.0,0.0,1.1,10.1,9.6,0.0,4.6,4.25,0.0,7.0,0.0,6.7,10.9,0.0,0.0,0.0,0.0,,,,
431,432,Alexander Tettey,NOR,M,4,5.8,6.6,7.35,11.1,0.0,7.0,5.3,8.4,10.5,8.45,6.35,0.0,1.25,7.5,0.0,10.9,8.1,8.75,0.0,13.85,0.0,18.45,1.1,0.0,8.25,,,,
432,433,Emiliano Buendia,NOR,M,4,6.5,12.25,23.25,0.0,13.6,22.85,31.95,15.35,13.5,11.6,1.85,12.1,6.2,7.5,6.25,9.5,14.7,27.35,14.1,3.25,7.0,21.6,7.75,17.25,18.1,,,,
433,434,Kenny McLean,NOR,M,4,13.55,7.5,8.3,9.35,8.85,5.5,8.55,6.55,10.35,7.5,12.45,8.0,7.5,10.85,6.0,8.1,7.45,18.7,5.55,9.1,13.5,8.35,0.0,3.35,9.7,,,,
434,435,Marco Stiepermann,NOR,M,4,0.0,1.25,0.0,0.5,9.85,4.1,-0.5,0.0,0.0,0.0,0.0,4.5,7.0,9.1,6.25,3.85,6.5,6.85,4.1,2.25,0.0,0.0,9.55,3.2,2.0,,,,
435,436,Mario Vrancic,NOR,M,4,0.5,0.0,1.0,0.0,0.0,18.1,12.0,0.0,0.0,8.5,0.0,0.0,0.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.25,1.25,1.0,0.75,,,,
436,437,Moritz Leitner,NOR,M,4,0.0,0.0,0.0,0.0,8.75,0.0,0.0,9.35,0.0,0.0,0.0,9.3,8.75,0.0,8.0,3.0,0.0,0.0,0.1,0.0,0.0,0.0,11.35,8.95,0.0,,,,
437,438,Onel Hernandez,NOR,M,4,0.5,3.0,2.0,1.0,0.0,5.7,3.25,2.0,0.0,3.5,18.75,0.0,0.0,14.1,0.0,17.5,7.5,0.0,1.0,6.6,18.75,7.25,0.0,0.0,3.25,,,,
438,439,Patrick Roberts,NOR,M,4,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
